biometric_log_id,candidate_id,capture_timestamp,device_id,match_score,match_status,retry_count
13126,13743.0,2026-05-03 09:04:00,DEV0364,79,match,0
13127,13744.0,2026-05-03 09:05:00,DEV0036,92,match,0
13128,13745.0,2026-05-03 09:08:00,DEV0357,84,match,0
13129,13746.0,2026-05-03 09:42:00,DEV0492,74,match,0
13130,13747.0,2026-05-03 09:20:00,DEV0303,77,match,0
13131,13748.0,2026-05-03 09:37:00,DEV0006,88,match,0
13132,13749.0,2026-05-03 09:23:00,DEV0239,81,match,0
13133,13750.0,2026-05-03 09:02:00,DEV0021,96,match,0
13134,13751.0,2026-05-03 09:30:00,DEV0220,79,match,0
13135,13752.0,2026-05-03 09:44:00,DEV0011,83,match,0
13136,13754.0,2026-05-03 09:53:00,DEV0079,84,match,0
13137,13755.0,2026-05-03 09:23:00,DEV0251,74,match,0
13138,13756.0,2026-05-03 09:21:00,DEV0093,72,match,0
13139,13758.0,2026-05-03 09:34:00,DEV0394,86,match,0
13140,13759.0,2026-05-03 09:12:00,DEV0464,75,match,0
13141,13760.0,2026-05-03 09:00:00,DEV0156,92,match,0
13142,13761.0,2026-05-03 09:31:00,DEV0153,74,match,0
13143,13762.0,2026-05-03 09:02:00,DEV0146,88,match,0
13144,13763.0,2026-05-03 09:14:00,DEV0391,43,no_match,1
13145,13764.0,2026-05-03 09:34:00,DEV0056,90,match,0
13146,13765.0,2026-05-03 09:26:00,DEV0084,98,match,0
13147,13766.0,2026-05-03 09:53:00,DEV0226,92,match,0
13148,13767.0,2026-05-03 09:01:00,DEV0416,79,match,0
13149,13768.0,2026-05-03 09:31:00,DEV0053,74,match,0
13150,13769.0,2026-05-03 09:53:00,DEV0196,77,match,0
13151,13770.0,2026-05-03 09:16:00,DEV0012,78,match,0
13152,13771.0,2026-05-03 09:26:00,DEV0350,99,match,0
13153,13772.0,2026-05-03 09:56:00,DEV0342,88,match,0
13154,13773.0,2026-05-03 09:45:00,DEV0484,85,match,0
13155,13774.0,2026-05-03 09:24:00,DEV0088,99,match,0
13156,13775.0,2026-05-03 09:54:00,DEV0038,95,match,0
13157,13776.0,2026-05-03 09:09:00,DEV0092,6,no_match,1
13158,13777.0,2026-05-03 09:10:00,DEV0452,86,match,0
13159,13778.0,2026-05-03 09:20:00,DEV0491,82,match,0
13160,13779.0,2026-05-03 09:28:00,DEV0483,83,match,0
13161,13780.0,2026-05-03 09:30:00,DEV0364,99,match,0
13162,13781.0,2026-05-03 09:26:00,DEV0050,82,match,0
13163,13782.0,2026-05-03 09:56:00,DEV0351,72,match,0
13164,13783.0,2026-05-03 09:35:00,DEV0294,77,match,0
13165,13784.0,2026-05-03 09:22:00,DEV0368,81,match,0
13166,13785.0,2026-05-03 09:57:00,DEV0082,80,match,0
13167,13786.0,2026-05-03 09:17:00,DEV0194,92,match,0
13168,13787.0,2026-05-03 09:57:00,DEV0431,97,match,0
13169,13788.0,2026-05-03 09:20:00,DEV0001,90,match,0
13170,13789.0,2026-05-03 09:42:00,DEV0422,73,match,0
13171,13790.0,2026-05-03 09:08:00,DEV0061,98,match,0
13172,13791.0,2026-05-03 09:35:00,DEV0261,28,no_match,1
13173,13792.0,2026-05-03 09:35:00,DEV0462,71,match,0
13174,13793.0,2026-05-03 09:11:00,DEV0232,78,match,0
13175,13794.0,2026-05-03 09:29:00,DEV0408,97,match,0
13176,13795.0,2026-05-03 09:16:00,DEV0110,97,match,0
13177,13797.0,2026-05-03 09:04:00,DEV0200,81,match,0
13178,13798.0,2026-05-03 09:12:00,DEV0454,77,match,0
13179,13799.0,2026-05-03 09:30:00,DEV0062,88,match,0
13180,13800.0,2026-05-03 09:54:00,DEV0220,80,match,0
13181,13801.0,2026-05-03 09:20:00,DEV0316,78,match,0
13182,13802.0,2026-05-03 09:26:00,DEV0290,82,match,0
13183,13803.0,2026-05-03 09:22:00,DEV0463,70,match,0
13184,13804.0,2026-05-03 09:13:00,DEV0142,73,match,0
13185,13805.0,2026-05-03 09:30:00,DEV0176,99,match,0
13186,13806.0,2026-05-03 09:36:00,DEV0250,86,match,0
13187,13807.0,2026-05-03 09:57:00,DEV0048,94,match,0
13188,13808.0,2026-05-03 09:35:00,DEV0275,75,match,0
13189,13809.0,2026-05-03 09:47:00,DEV0110,86,match,0
13190,13810.0,2026-05-03 09:06:00,DEV0497,82,match,0
13191,13811.0,2026-05-03 09:24:00,DEV0090,78,match,0
13192,13812.0,2026-05-03 09:55:00,DEV0446,80,match,0
13193,13813.0,2026-05-03 09:08:00,DEV0235,86,match,0
13194,13814.0,2026-05-03 09:53:00,DEV0315,73,match,0
13195,13815.0,2026-05-03 09:13:00,DEV0043,82,match,0
13196,13816.0,2026-05-03 09:44:00,DEV0245,73,match,0
13197,13817.0,2026-05-03 09:00:00,DEV0046,79,match,0
13198,13818.0,2026-05-03 09:30:00,DEV0412,92,match,0
13199,13819.0,2026-05-03 09:46:00,DEV0317,74,match,0
13200,13820.0,2026-05-03 09:53:00,DEV0194,70,match,0
13201,13821.0,2026-05-03 09:14:00,DEV0225,80,match,0
13202,13822.0,2026-05-03 09:47:00,DEV0358,97,match,0
13203,13823.0,2026-05-03 09:07:00,DEV0310,74,match,0
13204,13824.0,2026-05-03 09:42:00,DEV0054,71,match,0
13205,13825.0,2026-05-03 09:02:00,DEV0234,71,match,0
13206,13826.0,2026-05-03 09:57:00,DEV0276,70,match,0
13207,13827.0,2026-05-03 09:38:00,DEV0414,89,match,0
13208,13828.0,2026-05-03 09:19:00,DEV0153,73,match,0
13209,13829.0,2026-05-03 09:05:00,DEV0474,95,match,0
13210,13831.0,2026-05-03 09:19:00,DEV0490,99,match,0
13211,13832.0,2026-05-03 09:23:00,DEV0080,83,match,0
13212,13833.0,2026-05-03 09:27:00,DEV0466,91,match,0
13213,13834.0,2026-05-03 09:39:00,DEV0445,86,match,0
13214,13835.0,2026-05-03 09:20:00,DEV0257,98,match,0
13215,13836.0,2026-05-03 09:43:00,DEV0317,89,match,0
13216,13838.0,2026-05-03 09:05:00,DEV0276,86,match,0
13217,13839.0,2026-05-03 09:22:00,DEV0113,76,match,0
13218,13841.0,2026-05-03 09:17:00,DEV0235,82,match,0
13219,13842.0,2026-05-03 09:45:00,DEV0316,90,match,0
13220,13843.0,2026-05-03 09:27:00,DEV0392,75,match,0
13221,13844.0,2026-05-03 09:11:00,DEV0275,94,match,0
13222,13845.0,2026-05-03 09:02:00,DEV0154,96,match,0
13223,13846.0,2026-05-03 09:13:00,DEV0036,75,match,0
13224,13847.0,2026-05-03 09:12:00,DEV0196,87,match,0
13225,13848.0,2026-05-03 09:40:00,DEV0209,75,match,0
13226,13849.0,2026-05-03 09:52:00,DEV0155,75,match,0
13227,13850.0,2026-05-03 09:09:00,DEV0101,78,match,0
13228,13851.0,2026-05-03 09:11:00,DEV0114,98,match,0
13229,13852.0,2026-05-03 09:11:00,DEV0187,89,match,0
13230,13853.0,2026-05-03 09:55:00,DEV0009,87,match,0
13231,13854.0,2026-05-03 09:18:00,DEV0479,97,match,0
13232,13855.0,2026-05-03 09:47:00,DEV0245,80,match,0
13233,13856.0,2026-05-03 09:58:00,DEV0327,72,match,0
13234,13857.0,2026-05-03 09:35:00,DEV0243,85,match,0
13235,13858.0,2026-05-03 09:01:00,DEV0158,80,match,0
13236,13859.0,2026-05-03 09:39:00,DEV0205,90,match,0
13237,13860.0,2026-05-03 09:24:00,DEV0238,73,match,0
13238,13861.0,2026-05-03 09:16:00,DEV0015,86,match,0
13239,13862.0,2026-05-03 09:13:00,DEV0035,84,match,0
13240,13863.0,2026-05-03 09:48:00,DEV0186,82,match,0
13241,13864.0,2026-05-03 09:44:00,DEV0194,95,match,0
13242,13865.0,2026-05-03 09:31:00,DEV0429,85,match,0
13243,13867.0,2026-05-03 09:57:00,DEV0210,88,match,0
13244,13868.0,2026-05-03 09:28:00,DEV0448,78,match,0
13245,13869.0,2026-05-03 09:00:00,DEV0082,73,match,0
13246,13870.0,2026-05-03 09:11:00,DEV0149,99,match,0
13247,13871.0,2026-05-03 09:33:00,DEV0193,97,match,0
13248,13872.0,2026-05-03 09:38:00,DEV0418,95,match,0
13249,13873.0,2026-05-03 09:36:00,DEV0251,81,match,0
13250,13874.0,2026-05-03 09:28:00,DEV0152,81,match,0
13251,13876.0,2026-05-03 09:38:00,DEV0356,74,match,0
13252,13877.0,2026-05-03 09:05:00,DEV0336,84,match,0
13253,13878.0,2026-05-03 09:45:00,DEV0117,71,match,0
13254,13879.0,2026-05-03 09:54:00,DEV0053,96,match,0
13255,13880.0,2026-05-03 09:08:00,DEV0383,99,match,0
13256,13881.0,2026-05-03 09:28:00,DEV0025,71,match,0
13257,13882.0,2026-05-03 09:07:00,DEV0212,87,match,0
13258,13883.0,2026-05-03 09:15:00,DEV0358,83,match,0
13259,13884.0,2026-05-03 09:17:00,DEV0489,85,match,0
13260,13885.0,2026-05-03 09:34:00,DEV0401,71,match,0
13261,13886.0,2026-05-03 09:26:00,DEV0395,74,match,0
13262,13887.0,2026-05-03 09:06:00,DEV0409,97,match,0
13263,13888.0,2026-05-03 09:13:00,DEV0167,94,match,0
13264,13889.0,2026-05-03 09:32:00,DEV0316,92,match,0
13265,13890.0,2026-05-03 09:50:00,DEV0197,82,match,0
13266,13891.0,2026-05-03 09:24:00,DEV0061,80,match,0
13267,13892.0,2026-05-03 09:51:00,DEV0426,95,match,0
13268,13893.0,2026-05-03 09:42:00,DEV0272,78,match,0
13269,13894.0,2026-05-03 09:02:00,DEV0215,94,match,0
13270,13895.0,2026-05-03 09:09:00,DEV0073,70,match,0
13271,13896.0,2026-05-03 09:15:00,DEV0075,93,match,0
13272,13897.0,2026-05-03 09:04:00,DEV0350,79,match,0
13273,13898.0,2026-05-03 09:00:00,DEV0247,72,match,0
13274,13899.0,2026-05-03 09:13:00,DEV0273,73,match,0
13275,13901.0,2026-05-03 09:12:00,DEV0462,75,match,0
13276,13902.0,2026-05-03 09:26:00,DEV0336,97,match,0
13277,13903.0,2026-05-03 09:21:00,DEV0250,90,match,0
13278,13904.0,2026-05-03 09:45:00,DEV0357,82,match,0
13279,13905.0,2026-05-03 09:00:00,DEV0023,97,match,0
13280,13906.0,2026-05-03 09:13:00,DEV0330,91,match,0
13281,13907.0,2026-05-03 09:39:00,DEV0167,83,match,0
13282,13908.0,2026-05-03 09:12:00,DEV0405,96,match,0
13283,13909.0,2026-05-03 09:23:00,DEV0330,83,match,0
13284,13911.0,2026-05-03 09:52:00,DEV0011,91,match,0
13285,13912.0,2026-05-03 09:48:00,DEV0446,80,match,0
13286,13913.0,2026-05-03 09:19:00,DEV0055,87,match,0
13287,13914.0,2026-05-03 09:58:00,DEV0422,94,match,0
13288,13915.0,2026-05-03 09:45:00,DEV0382,80,match,0
13289,13916.0,2026-05-03 09:37:00,DEV0377,74,match,0
13290,13917.0,2026-05-03 09:12:00,DEV0363,92,match,0
13291,13918.0,2026-05-03 09:50:00,DEV0231,88,match,0
13292,13919.0,2026-05-03 09:21:00,DEV0478,71,match,0
13293,13920.0,2026-05-03 09:31:00,DEV0204,90,match,0
13294,13921.0,2026-05-03 09:22:00,DEV0479,87,match,0
13295,13922.0,2026-05-03 09:38:00,DEV0222,98,match,0
13296,13923.0,2026-05-03 09:37:00,DEV0217,73,match,0
13297,13924.0,2026-05-03 09:39:00,DEV0250,80,match,0
13298,13925.0,2026-05-03 09:17:00,DEV0176,82,match,0
13299,13926.0,2026-05-03 09:02:00,DEV0099,19,no_match,2
13300,13927.0,2026-05-03 09:39:00,DEV0026,84,match,0
13301,13928.0,2026-05-03 09:15:00,DEV0318,97,match,0
13302,13929.0,2026-05-03 09:25:00,DEV0237,74,match,0
13303,13930.0,2026-05-03 09:29:00,DEV0245,98,match,0
13304,13931.0,2026-05-03 09:58:00,DEV0380,76,match,0
13305,13932.0,2026-05-03 09:25:00,DEV0203,99,match,0
13306,13933.0,2026-05-03 09:36:00,DEV0301,93,match,0
13307,13934.0,2026-05-03 09:41:00,DEV0053,85,match,0
13308,13935.0,2026-05-03 09:23:00,DEV0474,88,match,0
13309,13936.0,2026-05-03 09:46:00,DEV0349,91,match,0
13310,13937.0,2026-05-03 09:34:00,DEV0418,74,match,0
13311,13938.0,2026-05-03 09:20:00,DEV0082,98,match,0
13312,13939.0,2026-05-03 09:06:00,DEV0153,88,match,0
13313,13940.0,2026-05-03 09:51:00,DEV0247,93,match,0
13314,13941.0,2026-05-03 09:47:00,DEV0324,81,match,0
13315,13942.0,2026-05-03 09:40:00,DEV0214,85,match,0
13316,13943.0,2026-05-03 09:05:00,DEV0091,75,match,0
13317,13944.0,2026-05-03 09:22:00,DEV0164,72,match,0
13318,13945.0,2026-05-03 09:44:00,DEV0120,98,match,0
13319,13946.0,2026-05-03 09:35:00,DEV0191,98,match,0
13320,13947.0,2026-05-03 09:56:00,DEV0043,73,match,0
13321,13948.0,2026-05-03 09:13:00,DEV0326,70,match,0
13322,13949.0,2026-05-03 09:17:00,DEV0378,96,match,0
13323,13950.0,2026-05-03 09:06:00,DEV0196,80,match,0
13324,13951.0,2026-05-03 09:08:00,DEV0371,78,match,0
13325,13952.0,2026-05-03 09:15:00,DEV0360,85,match,0
13326,13953.0,2026-05-03 09:39:00,DEV0265,92,match,0
13327,13954.0,2026-05-03 09:36:00,DEV0419,73,match,0
13328,13955.0,2026-05-03 09:25:00,DEV0364,97,match,0
13329,13956.0,2026-05-03 09:58:00,DEV0007,92,match,0
13330,13957.0,2026-05-03 09:47:00,DEV0478,93,match,0
13331,13959.0,2026-05-03 09:20:00,DEV0423,94,match,0
13332,13960.0,2026-05-03 09:55:00,DEV0188,97,match,0
13333,13961.0,2026-05-03 09:01:00,DEV0324,72,match,0
13334,13962.0,2026-05-03 09:42:00,DEV0480,76,match,0
13335,13963.0,2026-05-03 09:04:00,DEV0065,75,match,0
13336,13964.0,2026-05-03 09:33:00,DEV0324,73,match,0
13337,13965.0,2026-05-03 09:45:00,DEV0090,71,match,0
13338,13966.0,2026-05-03 09:46:00,DEV0377,92,match,0
13339,13967.0,2026-05-03 09:55:00,DEV0412,73,match,0
13340,13968.0,2026-05-03 09:05:00,DEV0327,74,match,0
13341,13969.0,2026-05-03 09:18:00,DEV0166,88,match,0
13342,13970.0,2026-05-03 09:17:00,DEV0274,88,match,0
13343,13971.0,2026-05-03 09:39:00,DEV0164,99,match,0
13344,13972.0,2026-05-03 09:47:00,DEV0473,80,match,0
13345,13973.0,2026-05-03 09:49:00,DEV0157,91,match,0
13346,13974.0,2026-05-03 09:11:00,DEV0236,78,match,0
13347,13975.0,2026-05-03 09:44:00,DEV0450,88,match,0
13348,13976.0,2026-05-03 09:53:00,DEV0070,84,match,0
13349,13977.0,2026-05-03 09:42:00,DEV0040,82,match,0
13350,13978.0,2026-05-03 09:12:00,DEV0126,93,match,0
13351,13979.0,2026-05-03 09:53:00,DEV0468,72,match,0
13352,13980.0,2026-05-03 09:26:00,DEV0027,74,match,0
13353,13981.0,2026-05-03 09:05:00,DEV0335,98,match,0
13354,13982.0,2026-05-03 09:09:00,DEV0214,71,match,0
13355,13983.0,2026-05-03 09:03:00,DEV0109,86,match,0
13356,13984.0,2026-05-03 09:53:00,DEV0043,78,match,0
13357,13985.0,2026-05-03 09:32:00,DEV0167,91,match,0
13358,13987.0,2026-05-03 09:06:00,DEV0079,93,match,0
13359,13988.0,2026-05-03 09:26:00,DEV0337,81,match,0
13360,13989.0,2026-05-03 09:16:00,DEV0352,93,match,0
13361,13990.0,2026-05-03 09:47:00,DEV0063,89,match,0
13362,13991.0,2026-05-03 09:40:00,DEV0371,71,match,0
13363,13993.0,2026-05-03 09:24:00,DEV0330,82,match,0
13364,13994.0,2026-05-03 09:42:00,DEV0126,83,match,0
13365,13995.0,2026-05-03 09:23:00,DEV0443,71,match,0
13366,13996.0,2026-05-03 09:00:00,DEV0231,1,error,2
13367,13997.0,2026-05-03 09:27:00,DEV0206,83,match,0
13368,13998.0,2026-05-03 09:40:00,DEV0011,92,match,0
13369,13999.0,2026-05-03 09:56:00,DEV0341,89,match,0
13370,14000.0,2026-05-03 09:09:00,DEV0356,81,match,0
13371,14001.0,2026-05-03 09:44:00,DEV0450,80,match,0
13372,14002.0,2026-05-03 09:43:00,DEV0333,88,match,0
13373,14003.0,2026-05-03 09:45:00,DEV0379,74,match,0
13374,14004.0,2026-05-03 09:09:00,DEV0204,88,match,0
13375,14005.0,2026-05-03 09:05:00,DEV0244,74,match,0
13376,14006.0,2026-05-03 09:04:00,DEV0442,73,match,0
13377,14008.0,2026-05-03 09:33:00,DEV0488,93,match,0
13378,14009.0,2026-05-03 09:27:00,DEV0312,4,no_match,1
13379,14011.0,2026-05-03 09:29:00,DEV0491,99,match,0
13380,14012.0,2026-05-03 09:26:00,DEV0249,80,match,0
13381,14013.0,2026-05-03 09:05:00,DEV0317,93,match,0
13382,14014.0,2026-05-03 09:55:00,DEV0405,90,match,0
13383,14015.0,2026-05-03 09:53:00,DEV0119,98,match,0
13384,14016.0,2026-05-03 09:58:00,DEV0089,75,match,0
13385,14017.0,2026-05-03 09:38:00,DEV0162,98,match,0
13386,14018.0,2026-05-03 09:45:00,DEV0063,89,match,0
13387,14019.0,2026-05-03 09:44:00,DEV0243,97,match,0
13388,14020.0,2026-05-03 09:43:00,DEV0177,8,no_match,2
13389,14021.0,2026-05-03 09:11:00,DEV0119,88,match,0
13390,14022.0,2026-05-03 09:53:00,DEV0340,93,match,0
13391,14023.0,2026-05-03 09:11:00,DEV0325,82,match,0
13392,14024.0,2026-05-03 09:07:00,DEV0050,83,match,0
13393,14025.0,2026-05-03 09:01:00,DEV0031,98,match,0
13394,14026.0,2026-05-03 09:07:00,DEV0328,71,match,0
13395,14027.0,2026-05-03 09:55:00,DEV0442,89,match,0
13396,14028.0,2026-05-03 09:12:00,DEV0131,70,match,0
13397,14029.0,2026-05-03 09:46:00,DEV0050,96,match,0
13398,14030.0,2026-05-03 09:12:00,DEV0029,95,match,0
13399,14031.0,2026-05-03 09:22:00,DEV0446,71,match,0
13400,14032.0,2026-05-03 09:18:00,DEV0221,71,match,0
13401,14033.0,2026-05-03 09:09:00,DEV0275,96,match,0
13402,14035.0,2026-05-03 09:31:00,DEV0167,74,match,0
13403,14036.0,2026-05-03 09:53:00,DEV0129,76,match,0
13404,14038.0,2026-05-03 09:38:00,DEV0458,70,match,0
13405,14040.0,2026-05-03 09:43:00,DEV0378,96,match,0
13406,14042.0,2026-05-03 09:54:00,DEV0213,71,match,0
13407,14043.0,2026-05-03 09:02:00,DEV0301,92,match,0
13408,14044.0,2026-05-03 09:04:00,DEV0491,75,match,0
13409,14045.0,2026-05-03 09:17:00,DEV0423,85,match,0
13410,14046.0,2026-05-03 09:51:00,DEV0253,89,match,0
13411,14047.0,2026-05-03 09:37:00,DEV0487,85,match,0
13412,14048.0,2026-05-03 09:00:00,DEV0320,88,match,0
13413,14049.0,2026-05-03 09:35:00,DEV0045,82,match,0
13414,14050.0,2026-05-03 09:08:00,DEV0024,94,match,0
13415,14051.0,2026-05-03 09:29:00,DEV0250,79,match,0
13416,14052.0,2026-05-03 09:52:00,DEV0118,79,match,0
13417,14053.0,2026-05-03 09:10:00,DEV0138,74,match,0
13418,14054.0,2026-05-03 09:09:00,DEV0059,89,match,0
13419,14055.0,2026-05-03 09:14:00,DEV0288,51,no_match,1
13420,14056.0,2026-05-03 09:06:00,DEV0384,99,match,0
13421,14057.0,2026-05-03 09:50:00,DEV0218,94,match,0
13422,14058.0,2026-05-03 09:40:00,DEV0265,76,match,0
13423,14059.0,2026-05-03 09:58:00,DEV0155,75,match,0
13424,14060.0,2026-05-03 09:34:00,DEV0023,72,match,0
13425,14061.0,2026-05-03 09:16:00,DEV0245,83,match,0
13426,14062.0,2026-05-03 09:00:00,DEV0053,92,match,0
13427,14063.0,2026-05-03 09:09:00,DEV0171,75,match,0
13428,14064.0,2026-05-03 09:58:00,DEV0015,74,match,0
13429,14066.0,2026-05-03 09:34:00,DEV0149,74,match,0
13430,14067.0,2026-05-03 09:17:00,DEV0486,96,match,0
13431,14068.0,2026-05-03 09:27:00,DEV0083,86,match,0
13432,14069.0,2026-05-03 09:26:00,DEV0202,91,match,0
13433,14070.0,2026-05-03 09:08:00,DEV0261,83,match,0
13434,14071.0,2026-05-03 09:13:00,DEV0382,74,match,0
13435,14073.0,2026-05-03 09:57:00,DEV0310,83,match,0
13436,14074.0,2026-05-03 09:20:00,DEV0007,88,match,0
13437,14075.0,2026-05-03 09:53:00,DEV0427,73,match,0
13438,14076.0,2026-05-03 09:09:00,DEV0480,73,match,0
13439,14077.0,2026-05-03 09:15:00,DEV0198,76,match,0
13440,14078.0,2026-05-03 09:02:00,DEV0277,78,match,0
13441,14079.0,2026-05-03 09:47:00,DEV0280,81,match,0
13442,14080.0,2026-05-03 09:34:00,DEV0305,74,match,0
13443,14081.0,2026-05-03 09:17:00,DEV0367,70,match,0
13444,14082.0,2026-05-03 09:21:00,DEV0117,74,match,0
13445,14083.0,2026-05-03 09:49:00,DEV0226,73,match,0
13446,14084.0,2026-05-03 09:17:00,DEV0114,75,match,0
13447,14085.0,2026-05-03 09:53:00,DEV0486,95,match,0
13448,14086.0,2026-05-03 09:09:00,DEV0274,91,match,0
13449,14087.0,2026-05-03 09:07:00,DEV0222,79,match,0
13450,14088.0,2026-05-03 09:06:00,DEV0231,88,match,0
13451,14090.0,2026-05-03 09:46:00,DEV0193,95,match,0
13452,14091.0,2026-05-03 09:48:00,DEV0478,71,match,0
13453,14092.0,2026-05-03 09:21:00,DEV0284,90,match,0
13454,14093.0,2026-05-03 09:56:00,DEV0439,70,match,0
13455,14094.0,2026-05-03 09:04:00,DEV0207,82,match,0
13456,14095.0,2026-05-03 09:54:00,DEV0360,78,match,0
13457,14096.0,2026-05-03 09:11:00,DEV0294,70,match,0
13458,14097.0,2026-05-03 09:24:00,DEV0263,90,match,0
13459,14098.0,2026-05-03 09:10:00,DEV0219,81,match,0
13460,14099.0,2026-05-03 09:38:00,DEV0116,76,match,0
13461,14100.0,2026-05-03 09:23:00,DEV0378,85,match,0
13462,14101.0,2026-05-03 09:30:00,DEV0421,71,match,0
13463,14102.0,2026-05-03 09:35:00,DEV0241,97,match,0
13464,14103.0,2026-05-03 09:18:00,DEV0376,47,no_match,1
13465,14104.0,2026-05-03 09:18:00,DEV0256,75,match,0
13466,14105.0,2026-05-03 09:00:00,DEV0221,95,match,0
13467,14106.0,2026-05-03 09:31:00,DEV0260,73,match,0
13468,14107.0,2026-05-03 09:17:00,DEV0493,95,match,0
13469,14108.0,2026-05-03 09:51:00,DEV0149,99,match,0
13470,14109.0,2026-05-03 09:37:00,DEV0023,78,match,0
13471,14110.0,2026-05-03 09:25:00,DEV0184,81,match,0
13472,14111.0,2026-05-03 09:40:00,DEV0148,96,match,0
13473,14112.0,2026-05-03 09:28:00,DEV0135,89,match,0
13474,14113.0,2026-05-03 09:47:00,DEV0322,78,match,0
13475,14114.0,2026-05-03 09:11:00,DEV0464,76,match,0
13476,14116.0,2026-05-03 09:50:00,DEV0091,86,match,0
13477,14117.0,2026-05-03 09:11:00,DEV0175,93,match,0
13478,14118.0,2026-05-03 09:07:00,DEV0413,89,match,0
13479,14119.0,2026-05-03 09:22:00,DEV0467,78,match,0
13480,14120.0,2026-05-03 09:48:00,DEV0468,76,match,0
13481,14121.0,2026-05-03 09:05:00,DEV0130,80,match,0
13482,14122.0,2026-05-03 09:23:00,DEV0242,89,match,0
13483,14123.0,2026-05-03 09:53:00,DEV0007,95,match,0
13484,14124.0,2026-05-03 09:33:00,DEV0407,92,match,0
13485,14125.0,2026-05-03 09:53:00,DEV0298,94,match,0
13486,14126.0,2026-05-03 09:08:00,DEV0091,78,match,0
13487,14127.0,2026-05-03 09:26:00,DEV0359,71,match,0
13488,14128.0,2026-05-03 09:35:00,DEV0101,93,match,0
13489,14129.0,2026-05-03 09:18:00,DEV0157,94,match,0
13490,14130.0,2026-05-03 09:15:00,DEV0203,77,match,0
13491,14131.0,2026-05-03 09:55:00,DEV0036,85,match,0
13492,14132.0,2026-05-03 09:36:00,DEV0343,90,match,0
13493,14133.0,2026-05-03 09:45:00,DEV0497,73,match,0
13494,14134.0,2026-05-03 09:14:00,DEV0259,77,match,0
13495,14135.0,2026-05-03 09:56:00,DEV0235,89,match,0
13496,14136.0,2026-05-03 09:26:00,DEV0499,85,match,0
13497,14137.0,2026-05-03 09:39:00,DEV0080,73,match,0
13498,14138.0,2026-05-03 09:53:00,DEV0359,85,match,0
13499,14139.0,2026-05-03 09:28:00,DEV0326,48,error,1
13500,14140.0,2026-05-03 09:07:00,DEV0355,79,match,0
13501,14141.0,2026-05-03 09:34:00,DEV0114,88,match,0
13502,14142.0,2026-05-03 09:22:00,DEV0370,91,match,0
13503,14143.0,2026-05-03 09:20:00,DEV0064,81,match,0
13504,14144.0,2026-05-03 09:10:00,DEV0201,77,match,0
13505,14145.0,2026-05-03 09:43:00,DEV0185,95,match,0
13506,14146.0,2026-05-03 09:01:00,DEV0443,81,match,0
13507,14147.0,2026-05-03 09:26:00,DEV0486,94,match,0
13508,14148.0,2026-05-03 09:51:00,DEV0183,83,match,0
13509,14149.0,2026-05-03 09:10:00,DEV0149,75,match,0
13510,14151.0,2026-05-03 09:38:00,DEV0494,71,match,0
13511,14152.0,2026-05-03 09:01:00,DEV0423,87,match,0
13512,14153.0,2026-05-03 09:22:00,DEV0148,81,match,0
13513,14154.0,2026-05-03 09:48:00,DEV0486,74,match,0
13514,14155.0,2026-05-03 09:13:00,DEV0103,85,match,0
13515,14156.0,2026-05-03 09:55:00,DEV0205,85,match,0
13516,14157.0,2026-05-03 09:56:00,DEV0201,16,error,1
13517,14158.0,2026-05-03 09:11:00,DEV0095,76,match,0
13518,14159.0,2026-05-03 09:56:00,DEV0385,77,match,0
13519,14160.0,2026-05-03 09:20:00,DEV0485,91,match,0
13520,14161.0,2026-05-03 09:47:00,DEV0101,93,match,0
13521,14162.0,2026-05-03 09:56:00,DEV0417,74,match,0
13522,14163.0,2026-05-03 09:02:00,DEV0309,70,match,0
13523,14164.0,2026-05-03 09:35:00,DEV0222,81,match,0
13524,14165.0,2026-05-03 09:15:00,DEV0404,77,match,0
13525,14166.0,2026-05-03 09:37:00,DEV0060,78,match,0
13526,14167.0,2026-05-03 09:36:00,DEV0087,81,match,0
13527,14169.0,2026-05-03 09:40:00,DEV0030,76,match,0
13528,14170.0,2026-05-03 09:23:00,DEV0439,78,match,0
13529,14171.0,2026-05-03 09:16:00,DEV0225,98,match,0
13530,14172.0,2026-05-03 09:01:00,DEV0428,93,match,0
13531,14173.0,2026-05-03 09:48:00,DEV0099,86,match,0
13532,14174.0,2026-05-03 09:36:00,DEV0325,90,match,0
13533,14175.0,2026-05-03 09:15:00,DEV0107,81,match,0
13534,14176.0,2026-05-03 09:38:00,DEV0137,71,match,0
13535,14177.0,2026-05-03 09:04:00,DEV0003,90,match,0
13536,14178.0,2026-05-03 09:19:00,DEV0177,76,match,0
13537,14179.0,2026-05-03 09:52:00,DEV0224,75,match,0
13538,14180.0,2026-05-03 09:11:00,DEV0425,79,match,0
13539,14181.0,2026-05-03 09:03:00,DEV0056,84,match,0
13540,14182.0,2026-05-03 09:17:00,DEV0166,80,match,0
13541,14183.0,2026-05-03 09:42:00,DEV0448,78,match,0
13542,14184.0,2026-05-03 09:25:00,DEV0063,79,match,0
13543,14185.0,2026-05-03 09:40:00,DEV0463,75,match,0
13544,14187.0,2026-05-03 09:56:00,DEV0248,74,match,0
13545,14189.0,2026-05-03 09:27:00,DEV0431,70,match,0
13546,14190.0,2026-05-03 09:48:00,DEV0368,82,match,0
13547,14191.0,2026-05-03 09:19:00,DEV0071,97,match,0
