result_id,candidate_id,qualification_status
14695,14695,not_qualified
14696,14696,qualified
14697,14697,not_qualified
14698,14698,not_qualified
14699,14699,not_qualified
14701,14701,not_qualified
14702,14702,qualified
14704,14704,qualified
14705,14705,qualified
14706,14706,not_qualified
14708,14708,not_qualified
14710,14710,not_qualified
14711,14711,qualified
14712,14712,qualified
14713,14713,not_qualified
14714,14714,not_qualified
14715,14715,qualified
14716,14716,not_qualified
14717,14717,not_qualified
14718,14718,not_qualified
14719,14719,not_qualified
14720,14720,not_qualified
14721,14721,qualified
14722,14722,qualified
14723,14723,not_qualified
14724,14724,not_qualified
14725,14725,not_qualified
14726,14726,not_qualified
14727,14727,not_qualified
14728,14728,not_qualified
14729,14729,qualified
14730,14730,not_qualified
14731,14731,qualified
14732,14732,not_qualified
14733,14733,qualified
14734,14734,not_qualified
14736,14736,qualified
14737,14737,not_qualified
14738,14738,qualified
14739,14739,qualified
14740,14740,not_qualified
14741,14741,not_qualified
14742,14742,qualified
14743,14743,not_qualified
14744,14744,qualified
14745,14745,qualified
14747,14747,not_qualified
14748,14748,not_qualified
14749,14749,not_qualified
14750,14750,not_qualified
14751,14751,not_qualified
14752,14752,not_qualified
14754,14754,qualified
14755,14755,not_qualified
14757,14757,not_qualified
14758,14758,qualified
14759,14759,not_qualified
14760,14760,not_qualified
14761,14761,qualified
14762,14762,not_qualified
14763,14763,qualified
14764,14764,qualified
14765,14765,not_qualified
14766,14766,qualified
14767,14767,not_qualified
14768,14768,qualified
14769,14769,qualified
14770,14770,not_qualified
14771,14771,not_qualified
14772,14772,qualified
14773,14773,not_qualified
14774,14774,qualified
14775,14775,not_qualified
14776,14776,qualified
14777,14777,qualified
14778,14778,not_qualified
14779,14779,not_qualified
14780,14780,not_qualified
14781,14781,not_qualified
14782,14782,qualified
14783,14783,not_qualified
14784,14784,not_qualified
14785,14785,qualified
14786,14786,not_qualified
14787,14787,not_qualified
14788,14788,qualified
14789,14789,qualified
14790,14790,qualified
14791,14791,qualified
14792,14792,not_qualified
14793,14793,not_qualified
14794,14794,qualified
14795,14795,not_qualified
14796,14796,qualified
14797,14797,not_qualified
14798,14798,not_qualified
14799,14799,not_qualified
14800,14800,qualified
14801,14801,not_qualified
14802,14802,qualified
14803,14803,qualified
14804,14804,not_qualified
14806,14806,qualified
14807,14807,not_qualified
14808,14808,not_qualified
14809,14809,not_qualified
14810,14810,qualified
14811,14811,qualified
14812,14812,qualified
14813,14813,qualified
14814,14814,qualified
14815,14815,qualified
14816,14816,not_qualified
14817,14817,qualified
14818,14818,not_qualified
14819,14819,qualified
14820,14820,qualified
14821,14821,not_qualified
14822,14822,qualified
14824,14824,qualified
14825,14825,not_qualified
14826,14826,not_qualified
14827,14827,not_qualified
14828,14828,not_qualified
14829,14829,qualified
14830,14830,not_qualified
14831,14831,not_qualified
14832,14832,not_qualified
14833,14833,qualified
14834,14834,not_qualified
14835,14835,not_qualified
14836,14836,not_qualified
14837,14837,not_qualified
14838,14838,qualified
14840,14840,not_qualified
14841,14841,not_qualified
14842,14842,qualified
14843,14843,qualified
14844,14844,not_qualified
14845,14845,qualified
14846,14846,not_qualified
14847,14847,not_qualified
14848,14848,qualified
14849,14849,qualified
14850,14850,qualified
14851,14851,qualified
14852,14852,qualified
14853,14853,qualified
14854,14854,qualified
14855,14855,not_qualified
14856,14856,qualified
14857,14857,not_qualified
14858,14858,qualified
14859,14859,not_qualified
14860,14860,not_qualified
14861,14861,not_qualified
14862,14862,qualified
14863,14863,not_qualified
14864,14864,not_qualified
14865,14865,not_qualified
14866,14866,not_qualified
14867,14867,qualified
14868,14868,not_qualified
14869,14869,not_qualified
14870,14870,not_qualified
14871,14871,not_qualified
14872,14872,not_qualified
14873,14873,qualified
14874,14874,not_qualified
14875,14875,qualified
14876,14876,qualified
14877,14877,qualified
14878,14878,qualified
14879,14879,qualified
14881,14881,not_qualified
14882,14882,qualified
14883,14883,qualified
14884,14884,not_qualified
14886,14886,qualified
14888,14888,not_qualified
14889,14889,qualified
14890,14890,qualified
14891,14891,not_qualified
14892,14892,qualified
14893,14893,not_qualified
14894,14894,qualified
14895,14895,qualified
14896,14896,not_qualified
14897,14897,not_qualified
14898,14898,not_qualified
14899,14899,qualified
14900,14900,qualified
14901,14901,not_qualified
14902,14902,not_qualified
14903,14903,qualified
14904,14904,not_qualified
14905,14905,qualified
14906,14906,qualified
14907,14907,not_qualified
14908,14908,not_qualified
14909,14909,qualified
14910,14910,qualified
14911,14911,not_qualified
14912,14912,qualified
14913,14913,not_qualified
14914,14914,not_qualified
14915,14915,not_qualified
14916,14916,not_qualified
14917,14917,qualified
14918,14918,not_qualified
14919,14919,qualified
14920,14920,not_qualified
14921,14921,not_qualified
14922,14922,qualified
14923,14923,qualified
14924,14924,not_qualified
14925,14925,not_qualified
14926,14926,not_qualified
14927,14927,qualified
14928,14928,qualified
14929,14929,not_qualified
14930,14930,not_qualified
14931,14931,qualified
14932,14932,not_qualified
14933,14933,qualified
14934,14934,qualified
14935,14935,not_qualified
14936,14936,not_qualified
14937,14937,not_qualified
14938,14938,not_qualified
14939,14939,qualified
14940,14940,not_qualified
14941,14941,qualified
14942,14942,not_qualified
14943,14943,qualified
14944,14944,not_qualified
14946,14946,qualified
14947,14947,qualified
14948,14948,not_qualified
14949,14949,not_qualified
14950,14950,qualified
14951,14951,not_qualified
14952,14952,not_qualified
14953,14953,qualified
14954,14954,qualified
14956,14956,qualified
14957,14957,not_qualified
14958,14958,not_qualified
14959,14959,not_qualified
14960,14960,qualified
14961,14961,qualified
14962,14962,qualified
14963,14963,not_qualified
14964,14964,qualified
14966,14966,qualified
14967,14967,not_qualified
14968,14968,not_qualified
14969,14969,qualified
14970,14970,not_qualified
14971,14971,not_qualified
14973,14973,qualified
14974,14974,not_qualified
14976,14976,qualified
14977,14977,qualified
14978,14978,qualified
14979,14979,not_qualified
14980,14980,qualified
14981,14981,qualified
14982,14982,not_qualified
14983,14983,not_qualified
14984,14984,qualified
14985,14985,qualified
14986,14986,not_qualified
14987,14987,not_qualified
14988,14988,not_qualified
14989,14989,qualified
14990,14990,not_qualified
14991,14991,qualified
14992,14992,qualified
14993,14993,qualified
14994,14994,not_qualified
14995,14995,qualified
14996,14996,not_qualified
14997,14997,qualified
14998,14998,qualified
14999,14999,qualified
15000,15000,not_qualified
15001,15001,not_qualified
15002,15002,not_qualified
15003,15003,qualified
15004,15004,not_qualified
15005,15005,qualified
15006,15006,not_qualified
15007,15007,not_qualified
15009,15009,not_qualified
15010,15010,qualified
15011,15011,qualified
15013,15013,not_qualified
15014,15014,not_qualified
15015,15015,not_qualified
15016,15016,not_qualified
15017,15017,qualified
15018,15018,not_qualified
15019,15019,not_qualified
15021,15021,not_qualified
15022,15022,not_qualified
15023,15023,qualified
15024,15024,qualified
15025,15025,qualified
15026,15026,not_qualified
15027,15027,not_qualified
15028,15028,not_qualified
15029,15029,not_qualified
15030,15030,not_qualified
15031,15031,qualified
15032,15032,not_qualified
15033,15033,qualified
15034,15034,not_qualified
15035,15035,qualified
15036,15036,not_qualified
15038,15038,not_qualified
15039,15039,not_qualified
15040,15040,not_qualified
15041,15041,qualified
15042,15042,not_qualified
15043,15043,not_qualified
15044,15044,qualified
15045,15045,qualified
15046,15046,not_qualified
15047,15047,not_qualified
15049,15049,not_qualified
15050,15050,not_qualified
15051,15051,not_qualified
15052,15052,not_qualified
15053,15053,not_qualified
15054,15054,not_qualified
15055,15055,qualified
15056,15056,not_qualified
15057,15057,qualified
15058,15058,not_qualified
15059,15059,not_qualified
15060,15060,not_qualified
15061,15061,qualified
15062,15062,not_qualified
15063,15063,not_qualified
15064,15064,not_qualified
15065,15065,qualified
15066,15066,not_qualified
15067,15067,qualified
15068,15068,qualified
15069,15069,not_qualified
15070,15070,not_qualified
15071,15071,qualified
15072,15072,qualified
15073,15073,not_qualified
15074,15074,qualified
15075,15075,not_qualified
15076,15076,not_qualified
15077,15077,qualified
15078,15078,not_qualified
15079,15079,qualified
15081,15081,not_qualified
15082,15082,not_qualified
15083,15083,not_qualified
15084,15084,not_qualified
15085,15085,qualified
15086,15086,not_qualified
15087,15087,qualified
15088,15088,qualified
15089,15089,not_qualified
15090,15090,not_qualified
15091,15091,not_qualified
15092,15092,not_qualified
15093,15093,not_qualified
15094,15094,not_qualified
15095,15095,not_qualified
15096,15096,not_qualified
15097,15097,not_qualified
15098,15098,qualified
15101,15101,qualified
15102,15102,not_qualified
15103,15103,not_qualified
15104,15104,qualified
15105,15105,not_qualified
15107,15107,not_qualified
15108,15108,not_qualified
15109,15109,qualified
15110,15110,not_qualified
15111,15111,not_qualified
15112,15112,qualified
15113,15113,qualified
15114,15114,qualified
15115,15115,not_qualified
15116,15116,not_qualified
15117,15117,qualified
15118,15118,qualified
15119,15119,qualified
15120,15120,not_qualified
15121,15121,not_qualified
15122,15122,qualified
15123,15123,qualified
15124,15124,not_qualified
15125,15125,not_qualified
15126,15126,qualified
15127,15127,not_qualified
15128,15128,not_qualified
15129,15129,qualified
15130,15130,qualified
15131,15131,not_qualified
15132,15132,qualified
15133,15133,not_qualified
15134,15134,qualified
15135,15135,qualified
15136,15136,qualified
15137,15137,qualified
15138,15138,qualified
15139,15139,qualified
15140,15140,not_qualified
15141,15141,not_qualified
15143,15143,qualified
15144,15144,not_qualified
15146,15146,qualified
15147,15147,not_qualified
15148,15148,qualified
15149,15149,not_qualified
15150,15150,not_qualified
15151,15151,not_qualified
15152,15152,qualified
15153,15153,not_qualified
15154,15154,not_qualified
15155,15155,qualified
15156,15156,not_qualified
15157,15157,qualified
15158,15158,not_qualified
15159,15159,not_qualified
15160,15160,qualified
15161,15161,not_qualified
15162,15162,not_qualified
15163,15163,not_qualified
15164,15164,qualified
15165,15165,not_qualified
15166,15166,not_qualified
15167,15167,qualified
15168,15168,qualified
15169,15169,not_qualified
15170,15170,qualified
15171,15171,qualified
15172,15172,not_qualified
15173,15173,not_qualified
15175,15175,not_qualified
15176,15176,qualified
15177,15177,qualified
15178,15178,qualified
15179,15179,not_qualified
15180,15180,not_qualified
15181,15181,qualified
15182,15182,qualified
15183,15183,not_qualified
15184,15184,qualified
15185,15185,not_qualified
15186,15186,not_qualified
15187,15187,qualified
15188,15188,not_qualified
15189,15189,not_qualified
15190,15190,not_qualified
15191,15191,not_qualified
15192,15192,not_qualified
15193,15193,not_qualified
15194,15194,not_qualified
15195,15195,not_qualified
15196,15196,qualified
15198,15198,qualified
15199,15199,not_qualified
15200,15200,not_qualified
15201,15201,not_qualified
15202,15202,not_qualified
15203,15203,not_qualified
15204,15204,qualified
15206,15206,qualified
15207,15207,qualified
15208,15208,not_qualified
15209,15209,qualified
15210,15210,qualified
15211,15211,not_qualified
15212,15212,qualified
15213,15213,qualified
15214,15214,not_qualified
15215,15215,qualified
15216,15216,not_qualified
15217,15217,not_qualified
15218,15218,not_qualified
15219,15219,not_qualified
15220,15220,qualified
15221,15221,not_qualified
15222,15222,not_qualified
15224,15224,not_qualified
15225,15225,not_qualified
15226,15226,not_qualified
15227,15227,qualified
15228,15228,not_qualified
15229,15229,not_qualified
15230,15230,not_qualified
15231,15231,qualified
15232,15232,qualified
15233,15233,qualified
15234,15234,qualified
15235,15235,qualified
15236,15236,not_qualified
15237,15237,not_qualified
15238,15238,not_qualified
15239,15239,qualified
15240,15240,not_qualified
15241,15241,not_qualified
15242,15242,qualified
15243,15243,not_qualified
15244,15244,qualified
15245,15245,qualified
15246,15246,not_qualified
15247,15247,not_qualified
15248,15248,qualified
15249,15249,not_qualified
15250,15250,qualified
15251,15251,not_qualified
15252,15252,not_qualified
15253,15253,not_qualified
15254,15254,qualified
15255,15255,qualified
15256,15256,qualified
15257,15257,not_qualified
15258,15258,qualified
15259,15259,not_qualified
15260,15260,not_qualified
15261,15261,qualified
15262,15262,not_qualified
15263,15263,not_qualified
15264,15264,qualified
15265,15265,not_qualified
15266,15266,qualified
15267,15267,qualified
15268,15268,qualified
15269,15269,qualified
15270,15270,not_qualified
15271,15271,not_qualified
15272,15272,qualified
15274,15274,qualified
15275,15275,not_qualified
15276,15276,qualified
15277,15277,not_qualified
15278,15278,qualified
15280,15280,qualified
15281,15281,not_qualified
15282,15282,not_qualified
15283,15283,not_qualified
15284,15284,not_qualified
15285,15285,qualified
15286,15286,not_qualified
15287,15287,qualified
15288,15288,not_qualified
15289,15289,not_qualified
15290,15290,qualified
15291,15291,qualified
15292,15292,qualified
15293,15293,qualified
15294,15294,not_qualified
15296,15296,qualified
15297,15297,qualified
15298,15298,not_qualified
15299,15299,not_qualified
15300,15300,qualified
15301,15301,not_qualified
15302,15302,qualified
15303,15303,qualified
15304,15304,qualified
15305,15305,qualified
15306,15306,qualified
15307,15307,qualified
15308,15308,qualified
15309,15309,not_qualified
15310,15310,qualified
15311,15311,qualified
15312,15312,qualified
15313,15313,not_qualified
15314,15314,qualified
15315,15315,not_qualified
15316,15316,qualified
15317,15317,not_qualified
15318,15318,qualified
15319,15319,not_qualified
15320,15320,qualified
15321,15321,not_qualified
15322,15322,qualified
15323,15323,qualified
15324,15324,qualified
15325,15325,not_qualified
15326,15326,not_qualified
15327,15327,not_qualified
15328,15328,not_qualified
15329,15329,not_qualified
15330,15330,not_qualified
15331,15331,not_qualified
15332,15332,qualified
15333,15333,not_qualified
15334,15334,not_qualified
15335,15335,not_qualified
15336,15336,not_qualified
15337,15337,not_qualified
15338,15338,not_qualified
15339,15339,qualified
15340,15340,qualified
15341,15341,not_qualified
15342,15342,qualified
15343,15343,qualified
15344,15344,qualified
15345,15345,qualified
15346,15346,not_qualified
15347,15347,qualified
15348,15348,qualified
15349,15349,not_qualified
15350,15350,not_qualified
15351,15351,not_qualified
15352,15352,not_qualified
15353,15353,qualified
15354,15354,qualified
15355,15355,not_qualified
15356,15356,not_qualified
15357,15357,qualified
15358,15358,not_qualified
15359,15359,not_qualified
15360,15360,not_qualified
15361,15361,qualified
15362,15362,qualified
15363,15363,qualified
15364,15364,qualified
15365,15365,not_qualified
15366,15366,qualified
15367,15367,qualified
15368,15368,qualified
15369,15369,qualified
15370,15370,qualified
15372,15372,qualified
15373,15373,not_qualified
15375,15375,not_qualified
15376,15376,not_qualified
15377,15377,qualified
15378,15378,not_qualified
15379,15379,not_qualified
15380,15380,qualified
15381,15381,not_qualified
15383,15383,qualified
15384,15384,qualified
15385,15385,qualified
15386,15386,not_qualified
15387,15387,not_qualified
15388,15388,not_qualified
15389,15389,qualified
15390,15390,not_qualified
15391,15391,qualified
15392,15392,not_qualified
15393,15393,not_qualified
15394,15394,qualified
15395,15395,not_qualified
15396,15396,qualified
15397,15397,qualified
15398,15398,qualified
15399,15399,qualified
15400,15400,not_qualified
15402,15402,not_qualified
15403,15403,not_qualified
15404,15404,qualified
15405,15405,not_qualified
15406,15406,qualified
15407,15407,not_qualified
15408,15408,not_qualified
15409,15409,not_qualified
15410,15410,not_qualified
15411,15411,qualified
15412,15412,not_qualified
15413,15413,qualified
15414,15414,not_qualified
15415,15415,not_qualified
15416,15416,not_qualified
15417,15417,qualified
15418,15418,not_qualified
15419,15419,not_qualified
15420,15420,qualified
15422,15422,not_qualified
15424,15424,qualified
15425,15425,not_qualified
15426,15426,qualified
15427,15427,not_qualified
15428,15428,not_qualified
15429,15429,qualified
15430,15430,qualified
15431,15431,qualified
15432,15432,not_qualified
15433,15433,not_qualified
15434,15434,not_qualified
15435,15435,not_qualified
15436,15436,not_qualified
15437,15437,qualified
15438,15438,not_qualified
15439,15439,qualified
15440,15440,not_qualified
15441,15441,qualified
15442,15442,qualified
15443,15443,qualified
15444,15444,not_qualified
15445,15445,qualified
15446,15446,not_qualified
15447,15447,not_qualified
15448,15448,qualified
15450,15450,qualified
15451,15451,not_qualified
15452,15452,not_qualified
15453,15453,not_qualified
15454,15454,not_qualified
15455,15455,not_qualified
15456,15456,not_qualified
15457,15457,not_qualified
15458,15458,qualified
15459,15459,qualified
15460,15460,not_qualified
15463,15463,not_qualified
15464,15464,not_qualified
15465,15465,not_qualified
15466,15466,not_qualified
15467,15467,not_qualified
15468,15468,qualified
15469,15469,not_qualified
15471,15471,qualified
15472,15472,not_qualified
15473,15473,qualified
15474,15474,qualified
15475,15475,not_qualified
15476,15476,not_qualified
15477,15477,not_qualified
15478,15478,qualified
15479,15479,qualified
15480,15480,qualified
15481,15481,not_qualified
15482,15482,qualified
15483,15483,qualified
15484,15484,not_qualified
15485,15485,not_qualified
15486,15486,qualified
15487,15487,not_qualified
15488,15488,qualified
15489,15489,qualified
15490,15490,qualified
15491,15491,qualified
15492,15492,not_qualified
15493,15493,not_qualified
15494,15494,not_qualified
15495,15495,qualified
15496,15496,qualified
15497,15497,not_qualified
15498,15498,not_qualified
15499,15499,not_qualified
15500,15500,qualified
15501,15501,not_qualified
15502,15502,not_qualified
15503,15503,qualified
15504,15504,qualified
15505,15505,qualified
15506,15506,not_qualified
15507,15507,qualified
15508,15508,not_qualified
15509,15509,qualified
15510,15510,not_qualified
15512,15512,not_qualified
15513,15513,not_qualified
15514,15514,not_qualified
15515,15515,qualified
15516,15516,qualified
15517,15517,not_qualified
15518,15518,qualified
15519,15519,not_qualified
15520,15520,not_qualified
15521,15521,not_qualified
15522,15522,qualified
15523,15523,not_qualified
15524,15524,not_qualified
15525,15525,not_qualified
15526,15526,not_qualified
15527,15527,qualified
15528,15528,qualified
15529,15529,qualified
15530,15530,qualified
15531,15531,not_qualified
15532,15532,not_qualified
15533,15533,qualified
15534,15534,not_qualified
15535,15535,qualified
15536,15536,qualified
15537,15537,not_qualified
15538,15538,qualified
15539,15539,not_qualified
15540,15540,qualified
15541,15541,not_qualified
15542,15542,qualified
15543,15543,qualified
15546,15546,qualified
15547,15547,qualified
15548,15548,qualified
15549,15549,not_qualified
15550,15550,not_qualified
15552,15552,qualified
15553,15553,not_qualified
15554,15554,not_qualified
15555,15555,not_qualified
15556,15556,qualified
15557,15557,qualified
15558,15558,qualified
15559,15559,qualified
15560,15560,qualified
15561,15561,qualified
15562,15562,not_qualified
15563,15563,not_qualified
15564,15564,not_qualified
15565,15565,not_qualified
15566,15566,qualified
15567,15567,not_qualified
15568,15568,qualified
15569,15569,not_qualified
15570,15570,qualified
15571,15571,qualified
15572,15572,qualified
15573,15573,qualified
15575,15575,qualified
15576,15576,not_qualified
15577,15577,not_qualified
15578,15578,qualified
15579,15579,qualified
15580,15580,qualified
15581,15581,not_qualified
15582,15582,qualified
15583,15583,not_qualified
15585,15585,not_qualified
15586,15586,qualified
15587,15587,not_qualified
15588,15588,qualified
15589,15589,qualified
15590,15590,qualified
15591,15591,not_qualified
15592,15592,not_qualified
15593,15593,qualified
15594,15594,not_qualified
15595,15595,qualified
15596,15596,not_qualified
15597,15597,not_qualified
15598,15598,not_qualified
15599,15599,qualified
15600,15600,qualified
15601,15601,qualified
15602,15602,not_qualified
15603,15603,qualified
15604,15604,qualified
15605,15605,qualified
15606,15606,qualified
15607,15607,qualified
15608,15608,qualified
15609,15609,qualified
15610,15610,not_qualified
15611,15611,not_qualified
15612,15612,qualified
15613,15613,qualified
15614,15614,qualified
15615,15615,not_qualified
15616,15616,not_qualified
15617,15617,qualified
15618,15618,qualified
15619,15619,qualified
15620,15620,not_qualified
15621,15621,not_qualified
15622,15622,not_qualified
15623,15623,qualified
15624,15624,qualified
15625,15625,not_qualified
15626,15626,qualified
15627,15627,not_qualified
15628,15628,qualified
15630,15630,qualified
15631,15631,not_qualified
15632,15632,not_qualified
15633,15633,not_qualified
15634,15634,not_qualified
15635,15635,not_qualified
15636,15636,not_qualified
15637,15637,qualified
15638,15638,not_qualified
15639,15639,not_qualified
15640,15640,not_qualified
15641,15641,not_qualified
15642,15642,qualified
15644,15644,qualified
15645,15645,not_qualified
15646,15646,not_qualified
15647,15647,qualified
15648,15648,qualified
15649,15649,not_qualified
15650,15650,not_qualified
15651,15651,qualified
15652,15652,not_qualified
15654,15654,not_qualified
15655,15655,qualified
15656,15656,qualified
15657,15657,not_qualified
15658,15658,not_qualified
15660,15660,qualified
15661,15661,not_qualified
15662,15662,not_qualified
15663,15663,qualified
15664,15664,not_qualified
15665,15665,not_qualified
15666,15666,not_qualified
15667,15667,qualified
15668,15668,not_qualified
15669,15669,qualified
15670,15670,qualified
15672,15672,qualified
15673,15673,not_qualified
15674,15674,qualified
15675,15675,not_qualified
15676,15676,not_qualified
15677,15677,qualified
15678,15678,not_qualified
15679,15679,qualified
15680,15680,qualified
15681,15681,qualified
15682,15682,qualified
15683,15683,qualified
15684,15684,qualified
15685,15685,not_qualified
15686,15686,qualified
15688,15688,not_qualified
15689,15689,qualified
15690,15690,qualified
15691,15691,qualified
15692,15692,qualified
15693,15693,qualified
15694,15694,not_qualified
15695,15695,not_qualified
15696,15696,not_qualified
15698,15698,not_qualified
15699,15699,not_qualified
15701,15701,not_qualified
15702,15702,not_qualified
15703,15703,not_qualified
15704,15704,qualified
15705,15705,not_qualified
15706,15706,not_qualified
15707,15707,not_qualified
15708,15708,not_qualified
15709,15709,not_qualified
15710,15710,qualified
15711,15711,qualified
15712,15712,qualified
15713,15713,not_qualified
15715,15715,qualified
15716,15716,not_qualified
15718,15718,not_qualified
15719,15719,not_qualified
15720,15720,qualified
15721,15721,qualified
15722,15722,qualified
15723,15723,qualified
15724,15724,not_qualified
15725,15725,qualified
15726,15726,not_qualified
15727,15727,qualified
15728,15728,qualified
15729,15729,not_qualified
15730,15730,not_qualified
15731,15731,qualified
15732,15732,qualified
15734,15734,qualified
15735,15735,qualified
15736,15736,not_qualified
15737,15737,qualified
15738,15738,qualified
15739,15739,not_qualified
15741,15741,not_qualified
15742,15742,not_qualified
15743,15743,not_qualified
15744,15744,qualified
15746,15746,not_qualified
15747,15747,not_qualified
15748,15748,qualified
15749,15749,qualified
15750,15750,qualified
15751,15751,qualified
15752,15752,qualified
15753,15753,qualified
15754,15754,not_qualified
15755,15755,qualified
15756,15756,qualified
15757,15757,qualified
15758,15758,qualified
15759,15759,qualified
15760,15760,qualified
15761,15761,qualified
15762,15762,qualified
15763,15763,qualified
15764,15764,qualified
15765,15765,not_qualified
15766,15766,qualified
15767,15767,not_qualified
15768,15768,qualified
15770,15770,not_qualified
15771,15771,qualified
15772,15772,qualified
15773,15773,qualified
15774,15774,qualified
15775,15775,qualified
15776,15776,qualified
15777,15777,not_qualified
15778,15778,qualified
15779,15779,qualified
15780,15780,qualified
15781,15781,not_qualified
15782,15782,not_qualified
15783,15783,qualified
15784,15784,not_qualified
15785,15785,qualified
15786,15786,not_qualified
15787,15787,qualified
15788,15788,qualified
15789,15789,not_qualified
15790,15790,not_qualified
15791,15791,qualified
15792,15792,not_qualified
15793,15793,not_qualified
15795,15795,qualified
15796,15796,not_qualified
15797,15797,qualified
15798,15798,qualified
15799,15799,not_qualified
15800,15800,qualified
15801,15801,not_qualified
15802,15802,not_qualified
15804,15804,not_qualified
15806,15806,not_qualified
15807,15807,not_qualified
15808,15808,qualified
15809,15809,qualified
15810,15810,not_qualified
15811,15811,not_qualified
15812,15812,qualified
15813,15813,qualified
15814,15814,not_qualified
15815,15815,qualified
15816,15816,not_qualified
15817,15817,not_qualified
15818,15818,not_qualified
15819,15819,not_qualified
15820,15820,not_qualified
15821,15821,not_qualified
15822,15822,not_qualified
15823,15823,qualified
15824,15824,not_qualified
15825,15825,qualified
15826,15826,qualified
15829,15829,not_qualified
15830,15830,not_qualified
15831,15831,qualified
15832,15832,qualified
15833,15833,qualified
15834,15834,not_qualified
15835,15835,qualified
15836,15836,qualified
15837,15837,qualified
15838,15838,not_qualified
15839,15839,not_qualified
15840,15840,qualified
15841,15841,qualified
15842,15842,qualified
15843,15843,not_qualified
15844,15844,not_qualified
15845,15845,not_qualified
15846,15846,not_qualified
15847,15847,not_qualified
15848,15848,not_qualified
15849,15849,not_qualified
15850,15850,qualified
15851,15851,qualified
15852,15852,qualified
15853,15853,qualified
15854,15854,qualified
15855,15855,not_qualified
15856,15856,qualified
15858,15858,not_qualified
15859,15859,not_qualified
15860,15860,not_qualified
15861,15861,not_qualified
15862,15862,not_qualified
15863,15863,not_qualified
15864,15864,not_qualified
15865,15865,qualified
15866,15866,not_qualified
15867,15867,qualified
15868,15868,not_qualified
15869,15869,qualified
15870,15870,not_qualified
15871,15871,not_qualified
15872,15872,qualified
15873,15873,not_qualified
15874,15874,not_qualified
15875,15875,not_qualified
15876,15876,qualified
15877,15877,not_qualified
15878,15878,not_qualified
15879,15879,not_qualified
15880,15880,not_qualified
15882,15882,not_qualified
15883,15883,not_qualified
15884,15884,not_qualified
15885,15885,qualified
15886,15886,qualified
15887,15887,qualified
15888,15888,not_qualified
15890,15890,qualified
15891,15891,qualified
15892,15892,qualified
15893,15893,qualified
15894,15894,qualified
15895,15895,qualified
15896,15896,qualified
15897,15897,not_qualified
15898,15898,qualified
15899,15899,qualified
15900,15900,not_qualified
15901,15901,qualified
15902,15902,qualified
15903,15903,qualified
15904,15904,not_qualified
15905,15905,qualified
15906,15906,not_qualified
15907,15907,qualified
15908,15908,qualified
15909,15909,qualified
15910,15910,qualified
15911,15911,qualified
15912,15912,qualified
15913,15913,qualified
15914,15914,not_qualified
15915,15915,not_qualified
15916,15916,not_qualified
15920,15920,not_qualified
15921,15921,not_qualified
15922,15922,not_qualified
15923,15923,qualified
15925,15925,not_qualified
15926,15926,not_qualified
15927,15927,not_qualified
15928,15928,qualified
15929,15929,not_qualified
15930,15930,qualified
15931,15931,qualified
15932,15932,not_qualified
15933,15933,not_qualified
15934,15934,qualified
15935,15935,not_qualified
15936,15936,not_qualified
15937,15937,not_qualified
15938,15938,qualified
15939,15939,not_qualified
15940,15940,qualified
15941,15941,not_qualified
15942,15942,qualified
15943,15943,qualified
15944,15944,qualified
15945,15945,not_qualified
15948,15948,qualified
15949,15949,not_qualified
15950,15950,not_qualified
15951,15951,not_qualified
15952,15952,not_qualified
15953,15953,not_qualified
15954,15954,qualified
15957,15957,qualified
15958,15958,qualified
15959,15959,not_qualified
15960,15960,not_qualified
15961,15961,qualified
15962,15962,not_qualified
15963,15963,qualified
15964,15964,qualified
15965,15965,qualified
15966,15966,not_qualified
15967,15967,qualified
15968,15968,not_qualified
15969,15969,not_qualified
15970,15970,qualified
15971,15971,not_qualified
15972,15972,not_qualified
15973,15973,qualified
15974,15974,qualified
15975,15975,not_qualified
15976,15976,not_qualified
15977,15977,not_qualified
15978,15978,qualified
15980,15980,not_qualified
15981,15981,qualified
15982,15982,qualified
15983,15983,qualified
15984,15984,not_qualified
15985,15985,not_qualified
15986,15986,not_qualified
15987,15987,qualified
15988,15988,qualified
15989,15989,qualified
15990,15990,not_qualified
15991,15991,qualified
15993,15993,not_qualified
15994,15994,not_qualified
15995,15995,qualified
15996,15996,not_qualified
15997,15997,qualified
15999,15999,not_qualified
16000,16000,not_qualified
16001,16001,qualified
16002,16002,not_qualified
16003,16003,qualified
16004,16004,qualified
16005,16005,not_qualified
16006,16006,qualified
16007,16007,qualified
16008,16008,qualified
16009,16009,qualified
16010,16010,not_qualified
16011,16011,qualified
16012,16012,qualified
16013,16013,qualified
16014,16014,qualified
16015,16015,not_qualified
16016,16016,not_qualified
16017,16017,not_qualified
16019,16019,qualified
16020,16020,qualified
16021,16021,qualified
16022,16022,not_qualified
16023,16023,qualified
16024,16024,qualified
16025,16025,not_qualified
16027,16027,not_qualified
16028,16028,qualified
16029,16029,not_qualified
16030,16030,qualified
16031,16031,qualified
16032,16032,qualified
16033,16033,qualified
16034,16034,not_qualified
16035,16035,not_qualified
16036,16036,not_qualified
16037,16037,not_qualified
16038,16038,qualified
16039,16039,not_qualified
16040,16040,qualified
16041,16041,qualified
16042,16042,qualified
16043,16043,not_qualified
16044,16044,qualified
16045,16045,qualified
16047,16047,qualified
16048,16048,qualified
