seat_id,room_id,seat_row,seat_column,seat_number
23759,803,6,4,S034
23760,803,6,5,S035
23761,804,1,1,S001
23762,804,1,2,S002
23763,804,1,3,S003
23764,804,1,4,S004
23765,804,1,5,S005
23766,804,1,6,S006
23767,804,2,1,S007
23768,804,2,2,S008
23769,804,2,3,S009
23770,804,2,4,S010
23771,804,2,5,S011
23772,804,2,6,S012
23773,804,3,1,S013
23774,804,3,2,S014
23775,804,3,3,S015
23776,804,3,4,S016
23777,804,3,5,S017
23778,804,3,6,S018
23779,804,4,1,S019
23780,804,4,2,S020
23781,804,4,3,S021
23782,804,4,4,S022
23783,804,4,5,S023
23784,804,4,6,S024
23785,804,5,1,S025
23786,804,5,2,S026
23787,804,5,3,S027
23788,804,5,4,S028
23789,804,5,5,S029
23790,804,5,6,S030
23791,805,1,1,S001
23792,805,1,2,S002
23793,805,1,3,S003
23794,805,1,4,S004
23795,805,1,5,S005
23796,805,1,6,S006
23797,805,2,1,S007
23798,805,2,2,S008
23799,805,2,3,S009
23800,805,2,4,S010
23801,805,2,5,S011
23802,805,2,6,S012
23803,805,3,1,S013
23804,805,3,2,S014
23805,805,3,3,S015
23806,805,3,4,S016
23807,805,3,5,S017
23808,805,3,6,S018
23809,805,4,1,S019
23810,805,4,2,S020
23811,805,4,3,S021
23812,805,4,4,S022
23813,805,4,5,S023
23814,805,4,6,S024
23815,805,5,1,S025
23816,805,5,2,S026
23817,805,5,3,S027
23818,805,5,4,S028
23819,805,5,5,S029
23820,805,5,6,S030
23821,806,1,1,S001
23822,806,1,2,S002
23823,806,1,3,S003
23824,806,1,4,S004
23825,806,1,5,S005
23826,806,1,6,S006
23827,806,2,1,S007
23828,806,2,2,S008
23829,806,2,3,S009
23830,806,2,4,S010
23831,806,2,5,S011
23832,806,2,6,S012
23833,806,3,1,S013
23834,806,3,2,S014
23835,806,3,3,S015
23836,806,3,4,S016
23837,806,3,5,S017
23838,806,3,6,S018
23839,806,4,1,S019
23840,806,4,2,S020
23841,806,4,3,S021
23842,806,4,4,S022
23843,806,4,5,S023
23844,806,4,6,S024
23845,806,5,1,S025
23846,806,5,2,S026
23847,806,5,3,S027
23848,806,5,4,S028
23849,806,5,5,S029
23850,806,5,6,S030
23851,806,6,1,S031
23852,806,6,2,S032
23853,806,6,3,S033
23854,806,6,4,S034
23855,806,6,5,S035
23856,807,1,1,S001
23857,807,1,2,S002
23858,807,1,3,S003
23859,807,1,4,S004
23860,807,1,5,S005
23861,807,1,6,S006
23862,807,2,1,S007
23863,807,2,2,S008
23864,807,2,3,S009
23865,807,2,4,S010
23866,807,2,5,S011
23867,807,2,6,S012
23868,807,3,1,S013
23869,807,3,2,S014
23870,807,3,3,S015
23871,807,3,4,S016
23872,807,3,5,S017
23873,807,3,6,S018
23874,807,4,1,S019
23875,807,4,2,S020
23876,807,4,3,S021
23877,807,4,4,S022
23878,807,4,5,S023
23879,807,4,6,S024
23880,807,5,1,S025
23881,807,5,2,S026
23882,807,5,3,S027
23883,807,5,4,S028
23884,807,5,5,S029
23885,807,5,6,S030
23886,808,1,1,S001
23887,808,1,2,S002
23888,808,1,3,S003
23889,808,1,4,S004
23890,808,1,5,S005
23891,808,1,6,S006
23892,808,2,1,S007
23893,808,2,2,S008
23894,808,2,3,S009
23895,808,2,4,S010
23896,808,2,5,S011
23897,808,2,6,S012
23898,808,3,1,S013
23899,808,3,2,S014
23900,808,3,3,S015
23901,808,3,4,S016
23902,808,3,5,S017
23903,808,3,6,S018
23904,808,4,1,S019
23905,808,4,2,S020
23906,808,4,3,S021
23907,808,4,4,S022
23908,808,4,5,S023
23909,808,4,6,S024
23910,808,5,1,S025
23911,808,5,2,S026
23912,808,5,3,S027
23913,808,5,4,S028
23914,808,5,5,S029
23915,808,5,6,S030
23916,809,1,1,S001
23917,809,1,2,S002
23918,809,1,3,S003
23919,809,1,4,S004
23920,809,1,5,S005
23921,809,1,6,S006
23922,809,2,1,S007
23923,809,2,2,S008
23924,809,2,3,S009
23925,809,2,4,S010
23926,809,2,5,S011
23927,809,2,6,S012
23928,809,3,1,S013
23929,809,3,2,S014
23930,809,3,3,S015
23931,809,3,4,S016
23932,809,3,5,S017
23933,809,3,6,S018
23934,809,4,1,S019
23935,809,4,2,S020
23936,809,4,3,S021
23937,809,4,4,S022
23938,809,4,5,S023
23939,809,4,6,S024
23940,809,5,1,S025
23941,809,5,2,S026
23942,809,5,3,S027
23943,809,5,4,S028
23944,809,5,5,S029
23945,809,5,6,S030
23946,809,6,1,S031
23947,809,6,2,S032
23948,809,6,3,S033
23949,809,6,4,S034
23950,809,6,5,S035
23951,810,1,1,S001
23952,810,1,2,S002
23953,810,1,3,S003
23954,810,1,4,S004
23955,810,1,5,S005
23956,810,1,6,S006
23957,810,2,1,S007
23958,810,2,2,S008
23959,810,2,3,S009
23960,810,2,4,S010
23961,810,2,5,S011
23962,810,2,6,S012
23963,810,3,1,S013
23964,810,3,2,S014
23965,810,3,3,S015
23966,810,3,4,S016
23967,810,3,5,S017
23968,810,3,6,S018
23969,810,4,1,S019
23970,810,4,2,S020
23971,810,4,3,S021
23972,810,4,4,S022
23973,810,4,5,S023
23974,810,4,6,S024
23975,810,5,1,S025
23976,810,5,2,S026
23977,810,5,3,S027
23978,810,5,4,S028
23979,810,5,5,S029
23980,810,5,6,S030
23981,811,1,1,S001
23982,811,1,2,S002
23983,811,1,3,S003
23984,811,1,4,S004
23985,811,1,5,S005
23986,811,1,6,S006
23987,811,2,1,S007
23988,811,2,2,S008
23989,811,2,3,S009
23990,811,2,4,S010
23991,811,2,5,S011
23992,811,2,6,S012
23993,811,3,1,S013
23994,811,3,2,S014
23995,811,3,3,S015
23996,811,3,4,S016
23997,811,3,5,S017
23998,811,3,6,S018
23999,811,4,1,S019
24000,811,4,2,S020
24001,811,4,3,S021
24002,811,4,4,S022
24003,811,4,5,S023
24004,811,4,6,S024
24005,811,5,1,S025
24006,811,5,2,S026
24007,811,5,3,S027
24008,811,5,4,S028
24009,811,5,5,S029
24010,811,5,6,S030
24011,812,1,1,S001
24012,812,1,2,S002
24013,812,1,3,S003
24014,812,1,4,S004
24015,812,1,5,S005
24016,812,1,6,S006
24017,812,2,1,S007
24018,812,2,2,S008
24019,812,2,3,S009
24020,812,2,4,S010
24021,812,2,5,S011
24022,812,2,6,S012
24023,812,3,1,S013
24024,812,3,2,S014
24025,812,3,3,S015
24026,812,3,4,S016
24027,812,3,5,S017
24028,812,3,6,S018
24029,812,4,1,S019
24030,812,4,2,S020
24031,812,4,3,S021
24032,812,4,4,S022
24033,812,4,5,S023
24034,812,4,6,S024
24035,812,5,1,S025
24036,812,5,2,S026
24037,812,5,3,S027
24038,812,5,4,S028
24039,812,5,5,S029
24040,812,5,6,S030
24041,812,6,1,S031
24042,812,6,2,S032
24043,812,6,3,S033
24044,812,6,4,S034
24045,812,6,5,S035
24046,813,1,1,S001
24047,813,1,2,S002
24048,813,1,3,S003
24049,813,1,4,S004
24050,813,1,5,S005
24051,813,1,6,S006
24052,813,2,1,S007
24053,813,2,2,S008
24054,813,2,3,S009
24055,813,2,4,S010
24056,813,2,5,S011
24057,813,2,6,S012
24058,813,3,1,S013
24059,813,3,2,S014
24060,813,3,3,S015
24061,813,3,4,S016
24062,813,3,5,S017
24063,813,3,6,S018
24064,813,4,1,S019
24065,813,4,2,S020
24066,813,4,3,S021
24067,813,4,4,S022
24068,813,4,5,S023
24069,813,4,6,S024
24070,813,5,1,S025
24071,814,1,1,S001
24072,814,1,2,S002
24073,814,1,3,S003
24074,814,1,4,S004
24075,814,1,5,S005
24076,814,1,6,S006
24077,814,2,1,S007
24078,814,2,2,S008
24079,814,2,3,S009
24080,814,2,4,S010
24081,814,2,5,S011
24082,814,2,6,S012
24083,814,3,1,S013
24084,814,3,2,S014
24085,814,3,3,S015
24086,814,3,4,S016
24087,814,3,5,S017
24088,814,3,6,S018
24089,814,4,1,S019
24090,814,4,2,S020
24091,814,4,3,S021
24092,814,4,4,S022
24093,814,4,5,S023
24094,814,4,6,S024
24095,814,5,1,S025
24096,815,1,1,S001
24097,815,1,2,S002
24098,815,1,3,S003
24099,815,1,4,S004
24100,815,1,5,S005
24101,815,1,6,S006
24102,815,2,1,S007
24103,815,2,2,S008
24104,815,2,3,S009
24105,815,2,4,S010
24106,815,2,5,S011
24107,815,2,6,S012
24108,815,3,1,S013
24109,815,3,2,S014
24110,815,3,3,S015
24111,815,3,4,S016
24112,815,3,5,S017
24113,815,3,6,S018
24114,815,4,1,S019
24115,815,4,2,S020
24116,815,4,3,S021
24117,815,4,4,S022
24118,815,4,5,S023
24119,815,4,6,S024
24120,815,5,1,S025
24121,816,1,1,S001
24122,816,1,2,S002
24123,816,1,3,S003
24124,816,1,4,S004
24125,816,1,5,S005
24126,816,1,6,S006
24127,816,2,1,S007
24128,816,2,2,S008
24129,816,2,3,S009
24130,816,2,4,S010
24131,816,2,5,S011
24132,816,2,6,S012
24133,816,3,1,S013
24134,816,3,2,S014
24135,816,3,3,S015
24136,816,3,4,S016
24137,816,3,5,S017
24138,816,3,6,S018
24139,816,4,1,S019
24140,816,4,2,S020
24141,816,4,3,S021
24142,816,4,4,S022
24143,816,4,5,S023
24144,816,4,6,S024
24145,816,5,1,S025
24146,817,1,1,S001
24147,817,1,2,S002
24148,817,1,3,S003
24149,817,1,4,S004
24150,817,1,5,S005
24151,817,1,6,S006
24152,817,2,1,S007
24153,817,2,2,S008
24154,817,2,3,S009
24155,817,2,4,S010
24156,817,2,5,S011
24157,817,2,6,S012
24158,817,3,1,S013
24159,817,3,2,S014
24160,817,3,3,S015
24161,817,3,4,S016
24162,817,3,5,S017
24163,817,3,6,S018
24164,817,4,1,S019
24165,817,4,2,S020
24166,817,4,3,S021
24167,817,4,4,S022
24168,817,4,5,S023
24169,817,4,6,S024
24170,817,5,1,S025
24171,818,1,1,S001
24172,818,1,2,S002
24173,818,1,3,S003
24174,818,1,4,S004
24175,818,1,5,S005
24176,818,1,6,S006
24177,818,2,1,S007
24178,818,2,2,S008
24179,818,2,3,S009
24180,818,2,4,S010
24181,818,2,5,S011
24182,818,2,6,S012
24183,818,3,1,S013
24184,818,3,2,S014
24185,818,3,3,S015
24186,818,3,4,S016
24187,818,3,5,S017
24188,818,3,6,S018
24189,818,4,1,S019
24190,818,4,2,S020
24191,818,4,3,S021
24192,818,4,4,S022
24193,818,4,5,S023
24194,818,4,6,S024
24195,818,5,1,S025
24196,819,1,1,S001
24197,819,1,2,S002
24198,819,1,3,S003
24199,819,1,4,S004
24200,819,1,5,S005
24201,819,1,6,S006
24202,819,2,1,S007
24203,819,2,2,S008
24204,819,2,3,S009
24205,819,2,4,S010
24206,819,2,5,S011
24207,819,2,6,S012
24208,819,3,1,S013
24209,819,3,2,S014
24210,819,3,3,S015
24211,819,3,4,S016
24212,819,3,5,S017
24213,819,3,6,S018
24214,819,4,1,S019
24215,819,4,2,S020
24216,819,4,3,S021
24217,819,4,4,S022
24218,819,4,5,S023
24219,819,4,6,S024
24220,819,5,1,S025
24221,819,5,2,S026
24222,819,5,3,S027
24223,819,5,4,S028
24224,819,5,5,S029
24225,819,5,6,S030
24226,820,1,1,S001
24227,820,1,2,S002
24228,820,1,3,S003
24229,820,1,4,S004
24230,820,1,5,S005
24231,820,1,6,S006
24232,820,2,1,S007
24233,820,2,2,S008
24234,820,2,3,S009
24235,820,2,4,S010
24236,820,2,5,S011
24237,820,2,6,S012
24238,820,3,1,S013
24239,820,3,2,S014
24240,820,3,3,S015
24241,820,3,4,S016
24242,820,3,5,S017
24243,820,3,6,S018
24244,820,4,1,S019
24245,820,4,2,S020
24246,820,4,3,S021
24247,820,4,4,S022
24248,820,4,5,S023
24249,820,4,6,S024
24250,820,5,1,S025
24251,821,1,1,S001
24252,821,1,2,S002
24253,821,1,3,S003
24254,821,1,4,S004
24255,821,1,5,S005
24256,821,1,6,S006
24257,821,2,1,S007
24258,821,2,2,S008
24259,821,2,3,S009
24260,821,2,4,S010
24261,821,2,5,S011
24262,821,2,6,S012
24263,821,3,1,S013
24264,821,3,2,S014
24265,821,3,3,S015
24266,821,3,4,S016
24267,821,3,5,S017
24268,821,3,6,S018
24269,821,4,1,S019
24270,821,4,2,S020
24271,821,4,3,S021
24272,821,4,4,S022
24273,821,4,5,S023
24274,821,4,6,S024
24275,821,5,1,S025
24276,822,1,1,S001
24277,822,1,2,S002
24278,822,1,3,S003
24279,822,1,4,S004
24280,822,1,5,S005
24281,822,1,6,S006
24282,822,2,1,S007
24283,822,2,2,S008
24284,822,2,3,S009
24285,822,2,4,S010
24286,822,2,5,S011
24287,822,2,6,S012
24288,822,3,1,S013
24289,822,3,2,S014
24290,822,3,3,S015
24291,822,3,4,S016
24292,822,3,5,S017
24293,822,3,6,S018
24294,822,4,1,S019
24295,822,4,2,S020
24296,822,4,3,S021
24297,822,4,4,S022
24298,822,4,5,S023
24299,822,4,6,S024
24300,822,5,1,S025
24301,822,5,2,S026
24302,822,5,3,S027
24303,822,5,4,S028
24304,822,5,5,S029
24305,822,5,6,S030
24306,823,1,1,S001
24307,823,1,2,S002
24308,823,1,3,S003
24309,823,1,4,S004
24310,823,1,5,S005
24311,823,1,6,S006
24312,823,2,1,S007
24313,823,2,2,S008
24314,823,2,3,S009
24315,823,2,4,S010
24316,823,2,5,S011
24317,823,2,6,S012
24318,823,3,1,S013
24319,823,3,2,S014
24320,823,3,3,S015
24321,823,3,4,S016
24322,823,3,5,S017
24323,823,3,6,S018
24324,823,4,1,S019
24325,823,4,2,S020
24326,823,4,3,S021
24327,823,4,4,S022
24328,823,4,5,S023
24329,823,4,6,S024
24330,823,5,1,S025
24331,823,5,2,S026
24332,823,5,3,S027
24333,823,5,4,S028
24334,823,5,5,S029
24335,823,5,6,S030
24336,824,1,1,S001
24337,824,1,2,S002
24338,824,1,3,S003
24339,824,1,4,S004
24340,824,1,5,S005
24341,824,1,6,S006
24342,824,2,1,S007
24343,824,2,2,S008
24344,824,2,3,S009
24345,824,2,4,S010
24346,824,2,5,S011
24347,824,2,6,S012
24348,824,3,1,S013
24349,824,3,2,S014
24350,824,3,3,S015
24351,824,3,4,S016
24352,824,3,5,S017
24353,824,3,6,S018
24354,824,4,1,S019
24355,824,4,2,S020
24356,824,4,3,S021
24357,824,4,4,S022
24358,824,4,5,S023
24359,824,4,6,S024
24360,824,5,1,S025
24361,824,5,2,S026
24362,824,5,3,S027
24363,824,5,4,S028
24364,824,5,5,S029
24365,824,5,6,S030
24366,824,6,1,S031
24367,824,6,2,S032
24368,824,6,3,S033
24369,824,6,4,S034
24370,824,6,5,S035
24371,825,1,1,S001
24372,825,1,2,S002
24373,825,1,3,S003
24374,825,1,4,S004
24375,825,1,5,S005
24376,825,1,6,S006
24377,825,2,1,S007
24378,825,2,2,S008
24379,825,2,3,S009
24380,825,2,4,S010
24381,825,2,5,S011
24382,825,2,6,S012
24383,825,3,1,S013
24384,825,3,2,S014
24385,825,3,3,S015
24386,825,3,4,S016
24387,825,3,5,S017
24388,825,3,6,S018
24389,825,4,1,S019
24390,825,4,2,S020
24391,825,4,3,S021
24392,825,4,4,S022
24393,825,4,5,S023
24394,825,4,6,S024
24395,825,5,1,S025
24396,825,5,2,S026
24397,825,5,3,S027
24398,825,5,4,S028
24399,825,5,5,S029
24400,825,5,6,S030
24401,825,6,1,S031
24402,825,6,2,S032
24403,825,6,3,S033
24404,825,6,4,S034
24405,825,6,5,S035
24406,826,1,1,S001
24407,826,1,2,S002
24408,826,1,3,S003
24409,826,1,4,S004
24410,826,1,5,S005
24411,826,1,6,S006
24412,826,2,1,S007
24413,826,2,2,S008
24414,826,2,3,S009
24415,826,2,4,S010
24416,826,2,5,S011
24417,826,2,6,S012
24418,826,3,1,S013
24419,826,3,2,S014
24420,826,3,3,S015
24421,826,3,4,S016
24422,826,3,5,S017
24423,826,3,6,S018
24424,826,4,1,S019
24425,826,4,2,S020
24426,826,4,3,S021
24427,826,4,4,S022
24428,826,4,5,S023
24429,826,4,6,S024
24430,826,5,1,S025
24431,826,5,2,S026
24432,826,5,3,S027
24433,826,5,4,S028
24434,826,5,5,S029
24435,826,5,6,S030
24436,826,6,1,S031
24437,826,6,2,S032
24438,826,6,3,S033
24439,826,6,4,S034
24440,826,6,5,S035
24441,827,1,1,S001
24442,827,1,2,S002
24443,827,1,3,S003
24444,827,1,4,S004
24445,827,1,5,S005
24446,827,1,6,S006
24447,827,2,1,S007
24448,827,2,2,S008
24449,827,2,3,S009
24450,827,2,4,S010
24451,827,2,5,S011
24452,827,2,6,S012
24453,827,3,1,S013
24454,827,3,2,S014
24455,827,3,3,S015
24456,827,3,4,S016
24457,827,3,5,S017
24458,827,3,6,S018
24459,827,4,1,S019
24460,827,4,2,S020
24461,827,4,3,S021
24462,827,4,4,S022
24463,827,4,5,S023
24464,827,4,6,S024
24465,827,5,1,S025
24466,827,5,2,S026
24467,827,5,3,S027
24468,827,5,4,S028
24469,827,5,5,S029
24470,827,5,6,S030
24471,828,1,1,S001
24472,828,1,2,S002
24473,828,1,3,S003
24474,828,1,4,S004
24475,828,1,5,S005
24476,828,1,6,S006
24477,828,2,1,S007
24478,828,2,2,S008
24479,828,2,3,S009
24480,828,2,4,S010
24481,828,2,5,S011
24482,828,2,6,S012
24483,828,3,1,S013
24484,828,3,2,S014
24485,828,3,3,S015
24486,828,3,4,S016
24487,828,3,5,S017
24488,828,3,6,S018
24489,828,4,1,S019
24490,828,4,2,S020
24491,828,4,3,S021
24492,828,4,4,S022
24493,828,4,5,S023
24494,828,4,6,S024
24495,828,5,1,S025
24496,828,5,2,S026
24497,828,5,3,S027
24498,828,5,4,S028
24499,828,5,5,S029
24500,828,5,6,S030
24501,829,1,1,S001
24502,829,1,2,S002
24503,829,1,3,S003
24504,829,1,4,S004
24505,829,1,5,S005
24506,829,1,6,S006
24507,829,2,1,S007
24508,829,2,2,S008
24509,829,2,3,S009
24510,829,2,4,S010
24511,829,2,5,S011
24512,829,2,6,S012
24513,829,3,1,S013
24514,829,3,2,S014
24515,829,3,3,S015
24516,829,3,4,S016
24517,829,3,5,S017
24518,829,3,6,S018
24519,829,4,1,S019
24520,829,4,2,S020
24521,829,4,3,S021
24522,829,4,4,S022
24523,829,4,5,S023
24524,829,4,6,S024
24525,829,5,1,S025
24526,830,1,1,S001
24527,830,1,2,S002
24528,830,1,3,S003
24529,830,1,4,S004
24530,830,1,5,S005
24531,830,1,6,S006
24532,830,2,1,S007
24533,830,2,2,S008
24534,830,2,3,S009
24535,830,2,4,S010
24536,830,2,5,S011
24537,830,2,6,S012
24538,830,3,1,S013
24539,830,3,2,S014
24540,830,3,3,S015
24541,830,3,4,S016
24542,830,3,5,S017
24543,830,3,6,S018
24544,830,4,1,S019
24545,830,4,2,S020
24546,830,4,3,S021
24547,830,4,4,S022
24548,830,4,5,S023
24549,830,4,6,S024
24550,830,5,1,S025
24551,830,5,2,S026
24552,830,5,3,S027
24553,830,5,4,S028
24554,830,5,5,S029
24555,830,5,6,S030
24556,831,1,1,S001
24557,831,1,2,S002
24558,831,1,3,S003
24559,831,1,4,S004
24560,831,1,5,S005
24561,831,1,6,S006
24562,831,2,1,S007
24563,831,2,2,S008
24564,831,2,3,S009
24565,831,2,4,S010
24566,831,2,5,S011
24567,831,2,6,S012
24568,831,3,1,S013
24569,831,3,2,S014
24570,831,3,3,S015
24571,831,3,4,S016
24572,831,3,5,S017
24573,831,3,6,S018
24574,831,4,1,S019
24575,831,4,2,S020
24576,831,4,3,S021
24577,831,4,4,S022
24578,831,4,5,S023
24579,831,4,6,S024
24580,831,5,1,S025
24581,832,1,1,S001
24582,832,1,2,S002
24583,832,1,3,S003
24584,832,1,4,S004
24585,832,1,5,S005
24586,832,1,6,S006
24587,832,2,1,S007
24588,832,2,2,S008
24589,832,2,3,S009
24590,832,2,4,S010
24591,832,2,5,S011
24592,832,2,6,S012
24593,832,3,1,S013
24594,832,3,2,S014
24595,832,3,3,S015
24596,832,3,4,S016
24597,832,3,5,S017
24598,832,3,6,S018
24599,832,4,1,S019
24600,832,4,2,S020
24601,832,4,3,S021
24602,832,4,4,S022
24603,832,4,5,S023
24604,832,4,6,S024
24605,832,5,1,S025
24606,833,1,1,S001
24607,833,1,2,S002
24608,833,1,3,S003
24609,833,1,4,S004
24610,833,1,5,S005
24611,833,1,6,S006
24612,833,2,1,S007
24613,833,2,2,S008
24614,833,2,3,S009
24615,833,2,4,S010
24616,833,2,5,S011
24617,833,2,6,S012
24618,833,3,1,S013
24619,833,3,2,S014
24620,833,3,3,S015
24621,833,3,4,S016
24622,833,3,5,S017
24623,833,3,6,S018
24624,833,4,1,S019
24625,833,4,2,S020
24626,833,4,3,S021
24627,833,4,4,S022
24628,833,4,5,S023
24629,833,4,6,S024
24630,833,5,1,S025
24631,834,1,1,S001
24632,834,1,2,S002
24633,834,1,3,S003
24634,834,1,4,S004
24635,834,1,5,S005
24636,834,1,6,S006
24637,834,2,1,S007
24638,834,2,2,S008
24639,834,2,3,S009
24640,834,2,4,S010
24641,834,2,5,S011
24642,834,2,6,S012
24643,834,3,1,S013
24644,834,3,2,S014
24645,834,3,3,S015
24646,834,3,4,S016
24647,834,3,5,S017
24648,834,3,6,S018
24649,834,4,1,S019
24650,834,4,2,S020
24651,834,4,3,S021
24652,834,4,4,S022
24653,834,4,5,S023
24654,834,4,6,S024
24655,834,5,1,S025
24656,834,5,2,S026
24657,834,5,3,S027
24658,834,5,4,S028
24659,834,5,5,S029
24660,834,5,6,S030
24661,834,6,1,S031
24662,834,6,2,S032
24663,834,6,3,S033
24664,834,6,4,S034
24665,834,6,5,S035
24666,835,1,1,S001
24667,835,1,2,S002
24668,835,1,3,S003
24669,835,1,4,S004
24670,835,1,5,S005
24671,835,1,6,S006
24672,835,2,1,S007
24673,835,2,2,S008
24674,835,2,3,S009
24675,835,2,4,S010
24676,835,2,5,S011
24677,835,2,6,S012
24678,835,3,1,S013
24679,835,3,2,S014
24680,835,3,3,S015
24681,835,3,4,S016
24682,835,3,5,S017
24683,835,3,6,S018
24684,835,4,1,S019
24685,835,4,2,S020
24686,835,4,3,S021
24687,835,4,4,S022
24688,835,4,5,S023
24689,835,4,6,S024
24690,835,5,1,S025
24691,835,5,2,S026
24692,835,5,3,S027
24693,835,5,4,S028
24694,835,5,5,S029
24695,835,5,6,S030
24696,836,1,1,S001
24697,836,1,2,S002
24698,836,1,3,S003
24699,836,1,4,S004
24700,836,1,5,S005
24701,836,1,6,S006
24702,836,2,1,S007
24703,836,2,2,S008
24704,836,2,3,S009
24705,836,2,4,S010
24706,836,2,5,S011
24707,836,2,6,S012
24708,836,3,1,S013
24709,836,3,2,S014
24710,836,3,3,S015
24711,836,3,4,S016
24712,836,3,5,S017
24713,836,3,6,S018
24714,836,4,1,S019
24715,836,4,2,S020
24716,836,4,3,S021
24717,836,4,4,S022
24718,836,4,5,S023
24719,836,4,6,S024
24720,836,5,1,S025
24721,836,5,2,S026
24722,836,5,3,S027
24723,836,5,4,S028
24724,836,5,5,S029
24725,836,5,6,S030
24726,836,6,1,S031
24727,836,6,2,S032
24728,836,6,3,S033
24729,836,6,4,S034
24730,836,6,5,S035
24731,837,1,1,S001
24732,837,1,2,S002
24733,837,1,3,S003
24734,837,1,4,S004
24735,837,1,5,S005
24736,837,1,6,S006
24737,837,2,1,S007
24738,837,2,2,S008
24739,837,2,3,S009
24740,837,2,4,S010
24741,837,2,5,S011
24742,837,2,6,S012
24743,837,3,1,S013
24744,837,3,2,S014
24745,837,3,3,S015
24746,837,3,4,S016
24747,837,3,5,S017
24748,837,3,6,S018
24749,837,4,1,S019
24750,837,4,2,S020
24751,837,4,3,S021
24752,837,4,4,S022
24753,837,4,5,S023
24754,837,4,6,S024
24755,837,5,1,S025
24756,837,5,2,S026
24757,837,5,3,S027
24758,837,5,4,S028
24759,837,5,5,S029
24760,837,5,6,S030
24761,837,6,1,S031
24762,837,6,2,S032
24763,837,6,3,S033
24764,837,6,4,S034
24765,837,6,5,S035
24766,838,1,1,S001
24767,838,1,2,S002
24768,838,1,3,S003
24769,838,1,4,S004
24770,838,1,5,S005
24771,838,1,6,S006
24772,838,2,1,S007
24773,838,2,2,S008
24774,838,2,3,S009
24775,838,2,4,S010
24776,838,2,5,S011
24777,838,2,6,S012
24778,838,3,1,S013
24779,838,3,2,S014
24780,838,3,3,S015
24781,838,3,4,S016
24782,838,3,5,S017
24783,838,3,6,S018
24784,838,4,1,S019
24785,838,4,2,S020
24786,838,4,3,S021
24787,838,4,4,S022
24788,838,4,5,S023
24789,838,4,6,S024
24790,838,5,1,S025
24791,839,1,1,S001
24792,839,1,2,S002
24793,839,1,3,S003
24794,839,1,4,S004
24795,839,1,5,S005
24796,839,1,6,S006
24797,839,2,1,S007
24798,839,2,2,S008
24799,839,2,3,S009
24800,839,2,4,S010
24801,839,2,5,S011
24802,839,2,6,S012
24803,839,3,1,S013
24804,839,3,2,S014
24805,839,3,3,S015
24806,839,3,4,S016
24807,839,3,5,S017
24808,839,3,6,S018
24809,839,4,1,S019
24810,839,4,2,S020
24811,839,4,3,S021
24812,839,4,4,S022
24813,839,4,5,S023
24814,839,4,6,S024
24815,839,5,1,S025
24816,840,1,1,S001
24817,840,1,2,S002
24818,840,1,3,S003
24819,840,1,4,S004
24820,840,1,5,S005
24821,840,1,6,S006
24822,840,2,1,S007
24823,840,2,2,S008
24824,840,2,3,S009
24825,840,2,4,S010
24826,840,2,5,S011
24827,840,2,6,S012
24828,840,3,1,S013
24829,840,3,2,S014
24830,840,3,3,S015
24831,840,3,4,S016
24832,840,3,5,S017
24833,840,3,6,S018
24834,840,4,1,S019
24835,840,4,2,S020
24836,840,4,3,S021
24837,840,4,4,S022
24838,840,4,5,S023
24839,840,4,6,S024
24840,840,5,1,S025
24841,840,5,2,S026
24842,840,5,3,S027
24843,840,5,4,S028
24844,840,5,5,S029
24845,840,5,6,S030
24846,841,1,1,S001
24847,841,1,2,S002
24848,841,1,3,S003
24849,841,1,4,S004
24850,841,1,5,S005
24851,841,1,6,S006
24852,841,2,1,S007
24853,841,2,2,S008
24854,841,2,3,S009
24855,841,2,4,S010
24856,841,2,5,S011
24857,841,2,6,S012
24858,841,3,1,S013
24859,841,3,2,S014
24860,841,3,3,S015
24861,841,3,4,S016
24862,841,3,5,S017
24863,841,3,6,S018
24864,841,4,1,S019
24865,841,4,2,S020
24866,841,4,3,S021
24867,841,4,4,S022
24868,841,4,5,S023
24869,841,4,6,S024
24870,841,5,1,S025
24871,842,1,1,S001
24872,842,1,2,S002
24873,842,1,3,S003
24874,842,1,4,S004
24875,842,1,5,S005
24876,842,1,6,S006
24877,842,2,1,S007
24878,842,2,2,S008
24879,842,2,3,S009
24880,842,2,4,S010
24881,842,2,5,S011
24882,842,2,6,S012
24883,842,3,1,S013
24884,842,3,2,S014
24885,842,3,3,S015
24886,842,3,4,S016
24887,842,3,5,S017
24888,842,3,6,S018
24889,842,4,1,S019
24890,842,4,2,S020
24891,842,4,3,S021
24892,842,4,4,S022
24893,842,4,5,S023
24894,842,4,6,S024
24895,842,5,1,S025
24896,843,1,1,S001
24897,843,1,2,S002
24898,843,1,3,S003
24899,843,1,4,S004
24900,843,1,5,S005
24901,843,1,6,S006
24902,843,2,1,S007
24903,843,2,2,S008
24904,843,2,3,S009
24905,843,2,4,S010
24906,843,2,5,S011
24907,843,2,6,S012
24908,843,3,1,S013
24909,843,3,2,S014
24910,843,3,3,S015
24911,843,3,4,S016
24912,843,3,5,S017
24913,843,3,6,S018
24914,843,4,1,S019
24915,843,4,2,S020
24916,843,4,3,S021
24917,843,4,4,S022
24918,843,4,5,S023
24919,843,4,6,S024
24920,843,5,1,S025
24921,843,5,2,S026
24922,843,5,3,S027
