score_id,candidate_id,physics_score,chemistry_score,biology_score,total_score,response_time_variance,changed_answer_correct_rate,question_paper_set_id,percentile,rank
18401,18401,81.4,31.4,32.0,144.8,24.67,0.367,3,2.6449236681968613,18238
18402,18402,12.1,96.9,60.4,169.4,13.79,0.256,1,6.325397672680689,17548
18403,18403,103.0,56.3,125.9,285.2,14.98,0.365,4,63.82779972242981,6772
18404,18404,9.8,92.7,119.7,222.3,24.75,0.156,1,25.792676417209353,13897
18405,18405,92.4,18.3,75.5,186.3,12.08,0.198,1,10.491619515319739,16768
18407,18407,139.3,55.7,64.5,259.5,22.75,0.256,2,48.28920678979396,9685
18409,18409,30.6,46.8,0.0,77.4,23.71,0.331,2,0.08540621330201771,18719
18410,18410,14.9,70.6,78.9,164.4,19.54,0.284,3,5.292516280559411,17743
18411,18411,96.1,71.9,129.2,297.2,17.37,0.368,4,70.44411230917049,5532
18412,18412,90.5,58.3,63.6,212.5,14.72,0.238,4,21.111348350592504,14773
18413,18413,131.3,57.7,126.7,315.8,9.22,0.269,2,79.09682929433116,3914
18414,18414,124.3,117.3,108.3,350.0,18.2,0.313,4,89.74324757126081,1919
18415,18415,69.9,100.4,162.3,332.6,11.59,0.233,3,85.33948969787552,2743
18416,18416,97.3,0.0,146.1,243.5,19.35,0.119,3,38.24596989430981,11565
18417,18417,39.9,76.0,99.3,215.2,8.64,0.175,3,22.392441550122772,14533
18418,18418,99.8,97.3,120.8,317.8,22.57,0.449,3,79.95622931568272,3751
18419,18419,83.6,109.6,99.1,292.3,21.27,0.431,3,67.95665634674923,5999
18420,18420,84.0,7.7,49.0,140.7,20.17,0.377,1,2.271271485000534,18308
18421,18421,135.9,67.7,101.5,305.2,23.23,0.366,1,74.51158321767909,4771
18422,18422,71.9,51.8,117.0,240.7,24.98,0.377,3,36.4844667449557,11894
18423,18423,44.6,61.2,116.6,222.4,9.72,0.29,3,25.848724244688803,13889
18424,18424,41.8,100.9,83.3,226.0,21.09,0.211,1,27.7917155973097,13522
18425,18425,36.1,91.2,123.0,250.3,19.1,0.282,2,42.38817123945767,10786
18426,18426,79.4,101.5,69.6,250.4,22.78,0.309,1,42.457563787765565,10777
18428,18428,58.3,97.7,145.2,301.2,23.01,0.431,3,72.6753496316857,5114
18430,18430,72.6,22.6,107.2,202.4,14.86,0.447,1,16.33660723817658,15672
18431,18431,56.4,49.9,124.0,230.2,22.59,0.162,2,30.11903490978969,13086
18432,18432,163.7,71.9,127.5,363.1,16.94,0.392,3,92.20935198035657,1460
18433,18433,91.6,95.0,51.2,237.8,13.37,0.29,1,34.62688160563681,12245
18434,18434,134.6,73.4,49.4,257.4,12.21,0.335,1,47.005444646098006,9925
18435,18435,150.0,83.5,15.4,248.9,23.94,0.177,2,41.41667556314722,10970
18438,18438,90.2,49.8,137.7,277.8,16.03,0.375,2,59.53613750400342,7578
18439,18439,82.1,84.8,110.2,277.1,17.97,0.167,1,59.181167929966904,7643
18440,18440,105.2,100.8,78.1,284.0,9.9,0.112,2,63.1365431835166,6901
18441,18441,128.1,81.7,115.5,325.4,23.87,0.318,2,82.8440269029572,3211
18442,18442,117.5,180.0,45.4,342.8,10.62,0.264,2,88.12319846268815,2223
18444,18444,141.0,83.1,55.5,279.7,15.39,0.262,1,60.65442510942671,7368
18445,18445,139.8,91.4,108.6,339.8,14.72,0.122,2,87.34920465463863,2368
18446,18446,86.3,51.4,79.8,217.5,9.21,0.406,1,23.427991886409735,14343
18447,18447,85.5,49.3,120.8,255.6,22.36,0.408,2,45.895163873171775,10132
18448,18448,89.5,145.4,90.4,325.4,9.93,0.272,2,82.8440269029572,3211
18449,18449,57.3,52.4,106.4,216.0,17.73,0.116,1,22.73406640333084,14474
18450,18450,86.0,72.7,86.4,245.2,14.51,0.296,1,39.313547560585036,11365
18451,18451,76.8,85.0,70.6,232.4,16.52,0.159,3,31.397459165154263,12847
18452,18452,57.9,41.2,68.2,167.4,23.82,0.14,2,5.877015052845095,17631
18453,18453,97.6,27.5,58.6,183.7,24.79,0.4,1,9.677591544784883,16915
18454,18454,78.2,125.9,127.5,331.6,8.46,0.346,4,84.99519590050177,2808
18455,18455,114.9,92.9,80.8,288.5,13.03,0.387,2,65.59997864844668,6442
18456,18456,137.0,75.9,76.9,289.8,14.36,0.305,1,66.42468239564428,6282
18458,18458,68.3,41.9,52.4,162.5,20.8,0.151,3,4.9428845948542754,17807
18459,18459,72.5,29.7,67.3,169.5,8.19,0.248,3,6.34941817017188,17544
18460,18460,80.8,60.8,87.7,229.3,19.66,0.135,1,29.5799081883207,13190
18461,18461,104.5,94.3,117.0,315.8,17.99,0.214,2,79.09682929433116,3914
18462,18462,43.0,8.7,50.5,102.1,21.97,0.406,4,0.4110174015159603,18657
18463,18463,80.9,114.9,46.7,242.5,14.87,0.23,2,37.570727020390734,11688
18466,18466,81.8,127.5,104.4,313.7,14.63,0.311,1,78.19472616632859,4084
18467,18467,123.6,116.7,107.9,348.2,18.18,0.114,3,89.35091277890467,1993
18468,18468,0.0,132.4,84.1,216.5,22.53,0.209,1,22.982278210739832,14425
18469,18469,43.2,96.9,53.1,193.2,13.61,0.211,4,12.733532614497706,16346
18470,18470,30.4,42.5,85.4,158.4,11.08,0.278,1,4.358385822568592,17918
18471,18471,73.1,95.2,76.0,244.3,24.57,0.405,3,38.761076118287605,11465
18472,18472,75.5,71.5,97.0,243.9,8.72,0.121,1,38.475499092558984,11523
18473,18473,125.9,55.4,70.8,252.0,9.97,0.332,1,43.46909362656133,10585
18474,18474,85.5,102.2,106.0,293.7,10.76,0.302,1,68.65325077399382,5870
18475,18475,59.6,140.4,112.1,312.1,23.36,0.386,3,77.55417956656346,4201
18476,18476,64.2,79.3,93.3,236.8,12.79,0.128,4,34.02103128002562,12357
18478,18478,81.6,27.0,106.0,214.6,24.72,0.361,1,22.10419558022846,14592
18479,18479,75.3,102.7,82.1,260.2,13.43,0.119,3,48.72157574463542,9600
18480,18480,131.9,36.6,127.0,295.5,18.47,0.236,3,69.61140172947582,5689
18481,18481,98.8,87.4,121.2,307.4,8.54,0.308,3,75.4697341731611,4593
18482,18482,114.6,121.6,76.2,312.5,9.06,0.144,3,77.73299882566457,4168
18483,18483,86.6,35.0,27.8,149.4,11.06,0.348,3,3.1520230596775916,18144
18484,18484,67.5,98.2,82.1,247.9,16.96,0.277,3,40.845521511689974,11078
18485,18485,71.1,66.0,100.0,237.1,16.41,0.233,2,34.18650581829828,12323
18486,18486,92.3,32.2,97.3,221.8,13.61,0.133,3,25.44838261983559,13964
18488,18488,85.2,98.1,133.4,316.7,17.13,0.312,2,79.52652930500695,3833
18489,18489,132.8,92.6,106.2,331.7,21.75,0.221,1,85.02722323049002,2805
18490,18490,110.9,83.0,23.4,217.3,14.35,0.388,4,23.345254617273405,14354
18491,18491,111.6,23.5,29.4,164.6,23.35,0.368,3,5.33521938721042,17734
18492,18492,46.8,57.9,54.5,159.2,12.68,0.146,4,4.4464609800362975,17901
18494,18494,84.4,40.8,38.0,163.1,8.73,0.342,3,5.022952919824918,17791
18495,18495,123.3,84.7,120.6,328.5,15.14,0.163,1,83.92228034589516,3010
18497,18497,97.1,69.0,54.1,220.2,13.94,0.361,3,24.621009928472297,14118
18498,18498,69.6,50.3,164.0,283.9,9.44,0.104,4,63.06715063520871,6914
18499,18499,115.2,34.0,66.3,215.4,20.84,0.248,4,22.49119248425323,14518
18500,18500,85.4,86.0,70.1,241.5,23.4,0.444,3,36.951531973951106,11805
18501,18501,81.8,66.7,148.7,297.2,16.01,0.344,1,70.44411230917049,5532
18502,18502,110.7,39.4,78.8,228.9,18.96,0.434,3,29.366392655065653,13230
18503,18503,115.7,41.1,56.9,213.7,16.05,0.171,3,21.66381979288993,14672
18504,18504,87.2,41.4,75.5,204.1,22.77,0.217,4,17.11860787872318,15524
18505,18505,41.0,78.4,87.9,207.2,23.33,0.182,1,18.589196114017295,15247
18506,18506,150.3,147.9,144.7,442.8,1.26,0.707,1,96.79459805700866,601
18507,18507,125.3,82.7,103.6,311.7,15.4,0.31,1,77.42873919077613,4227
18508,18508,106.0,128.1,109.4,343.6,13.74,0.227,1,88.32603821928046,2186
18509,18509,58.5,64.3,132.2,255.0,22.65,0.159,1,45.497491192484254,10204
18510,18510,51.2,71.9,125.4,248.5,8.78,0.123,1,41.15511903490979,11018
18511,18511,115.3,54.9,117.6,287.7,23.87,0.186,3,65.12757553111989,6530
18512,18512,90.0,129.0,94.8,313.8,12.76,0.203,3,78.24009821714529,4072
18513,18513,129.0,49.4,84.2,262.5,16.23,0.173,3,50.06939254830789,9347
18514,18514,105.1,114.5,128.5,348.1,20.38,0.34,4,89.3215543930821,2000
18515,18515,77.0,77.9,121.4,276.4,21.02,0.266,4,58.703426924308744,7731
18516,18516,30.5,96.0,97.6,224.0,9.35,0.108,4,26.748158428525677,13720
18517,18517,99.1,147.1,56.3,302.5,9.99,0.321,4,73.25184157147433,5010
18518,18518,87.9,120.4,105.5,313.8,19.1,0.417,4,78.24009821714529,4072
18519,18519,69.2,105.2,89.1,263.4,22.08,0.205,1,50.66189815309063,9236
18520,18520,55.4,91.2,105.2,251.7,22.63,0.252,2,43.258247037471975,10623
18521,18521,161.4,142.2,155.1,458.6,1.81,0.763,4,98.12640119568698,352
18522,18522,146.5,141.8,167.4,455.8,1.02,0.938,4,97.8808583324437,398
18523,18523,41.6,34.7,113.8,190.2,21.06,0.172,2,11.716664887370557,16536
18524,18524,75.2,144.1,53.3,272.6,9.12,0.347,4,56.699049855877014,8108
18525,18525,104.0,71.4,71.8,247.2,23.26,0.316,3,40.39180100352301,11164
18526,18526,87.5,79.3,73.6,240.3,19.91,0.356,3,36.23358599338102,11943
18527,18527,104.8,65.2,123.7,293.7,20.83,0.133,3,68.65325077399382,5870
18528,18528,0.0,99.0,105.8,204.8,20.46,0.229,2,17.43087434610868,15465
18529,18529,124.4,93.7,111.6,329.8,16.14,0.369,4,84.39468346322195,2920
18530,18530,125.2,8.5,30.3,163.9,22.9,0.375,4,5.1804206256005125,17763
18531,18531,58.7,100.8,79.2,238.7,14.59,0.298,1,35.240738763745064,12128
18532,18532,78.8,21.8,96.9,197.5,24.1,0.173,1,14.393615885555674,16035
18533,18533,90.0,117.5,60.8,268.3,11.76,0.165,4,53.85929326358493,8639
18534,18534,89.7,92.7,95.1,277.4,11.35,0.347,3,59.32529091491406,7617
18535,18535,61.7,23.6,80.4,165.7,15.41,0.35,4,5.490018148820327,17704
18537,18537,96.5,56.6,102.5,255.5,20.97,0.251,3,45.84712287818939,10143
18538,18538,70.5,123.3,111.3,305.1,18.78,0.293,3,74.46087327853101,4782
18539,18539,55.1,111.8,78.8,245.7,17.97,0.286,2,39.5217252055087,11326
18540,18540,47.7,71.4,117.6,236.7,20.65,0.376,2,33.959645564214796,12367
18541,18541,124.5,101.8,40.4,266.7,24.77,0.221,3,52.87979075477741,8824
18542,18542,80.3,114.6,57.0,251.9,11.25,0.417,1,43.39703213408775,10599
18543,18543,137.2,115.5,43.9,296.5,11.98,0.336,3,70.05444646098003,5605
18544,18544,122.6,67.7,94.7,285.0,23.49,0.367,1,63.68901462581403,6796
18545,18545,91.3,96.1,74.9,262.3,10.48,0.412,4,49.94929006085192,9373
18547,18547,115.1,62.5,111.9,289.5,13.3,0.126,1,66.22451158321768,6321
18548,18548,89.1,103.1,72.6,264.8,9.97,0.334,1,51.68944165688054,9046
18549,18549,12.6,90.6,117.8,221.1,17.61,0.269,3,25.088075157467703,14031
18550,18550,66.1,41.5,96.2,203.8,20.84,0.302,2,16.96380911711327,15552
18551,18551,59.2,77.4,109.3,245.9,14.98,0.342,4,39.6551724137931,11301
18552,18552,153.1,52.1,10.8,216.0,8.12,0.313,2,22.73406640333084,14474
18553,18553,105.1,36.6,117.2,258.8,18.29,0.103,2,47.84616205828974,9765
18554,18554,100.1,115.4,61.2,276.7,12.99,0.11,2,58.91160456923241,7692
18555,18555,46.1,61.4,116.0,223.6,11.11,0.221,4,26.566670225258886,13750
18556,18556,99.3,109.5,97.4,306.2,15.92,0.242,1,74.9546279491833,4690
18557,18557,146.8,151.0,171.6,469.3,0.82,0.765,4,99.11924842532295,165
18558,18558,36.5,99.3,151.2,286.9,18.71,0.399,1,64.71388918543825,6607
18559,18559,93.7,78.9,83.5,256.1,14.52,0.361,3,46.22611294971709,10070
18560,18560,42.1,13.4,128.4,183.9,13.01,0.291,4,9.75232198142415,16907
18561,18561,72.3,60.1,151.8,284.2,11.58,0.306,4,63.24330095014412,6882
18563,18563,42.6,98.7,44.3,185.6,12.22,0.272,1,10.307462367887265,16801
18564,18564,108.8,43.0,111.8,263.6,24.06,0.142,4,50.83537952386036,9204
18565,18565,53.4,114.3,146.1,313.8,16.58,0.446,4,78.24009821714529,4072
18566,18566,77.7,75.0,62.9,215.7,23.11,0.448,2,22.589943418383687,14498
18568,18568,123.2,41.7,111.6,276.4,11.94,0.111,2,58.703426924308744,7731
18569,18569,54.1,45.8,40.7,140.6,13.58,0.341,4,2.2552578200064057,18312
18570,18570,102.1,87.7,126.1,315.9,10.97,0.215,3,79.14487028931354,3903
18571,18571,48.3,55.1,178.1,281.5,12.07,0.237,3,61.66328600405679,7177
18572,18572,52.0,87.0,180.0,319.0,15.19,0.355,1,80.46866659549482,3658
18573,18573,124.7,26.9,138.6,290.2,13.44,0.439,2,66.65688053805916,6244
18575,18575,44.3,62.8,42.1,149.2,23.84,0.129,4,3.136009394683463,18146
18576,18576,98.4,68.0,76.9,243.3,19.01,0.137,4,38.080495356037154,11593
18577,18577,113.9,109.5,136.4,359.8,18.16,0.381,4,91.60617059891108,1571
18578,18578,93.8,79.8,108.4,282.1,12.75,0.213,1,62.03160029892175,7111
18579,18579,115.9,57.7,127.5,301.2,12.38,0.141,1,72.6753496316857,5114
18581,18581,34.3,40.7,72.7,147.7,15.24,0.34,1,2.919824917262731,18186
18582,18582,151.6,158.0,159.3,468.9,1.96,0.769,2,99.07654531867193,172
18585,18585,125.7,93.9,94.1,313.6,15.98,0.204,2,78.1733746130031,4089
18586,18586,97.2,61.3,104.3,262.8,8.21,0.21,4,50.26689441656881,9313
18588,18588,78.8,55.7,137.5,272.1,16.48,0.206,2,56.354756058503256,8172
18589,18589,67.7,23.3,65.2,156.2,8.56,0.32,2,4.022098857691897,17981
18590,18590,47.3,92.1,133.4,272.8,18.95,0.426,1,56.81915234333298,8084
18591,18591,74.3,142.2,111.1,327.7,22.42,0.134,3,83.67406853848618,3056
18592,18592,117.2,82.4,157.1,356.6,9.28,0.411,3,91.00565816163126,1685
18593,18593,125.6,118.6,60.9,305.1,23.21,0.158,2,74.46087327853101,4782
18595,18595,51.2,130.1,137.2,318.5,14.84,0.291,4,80.24981317390841,3698
18596,18596,47.8,69.2,153.4,270.5,15.0,0.247,2,55.233799508914274,8380
18597,18597,90.4,60.9,90.3,241.6,14.72,0.385,2,37.01558663392762,11797
18598,18598,35.5,64.9,54.6,155.0,16.69,0.111,1,3.819259101099605,18018
18600,18600,84.7,103.4,107.0,295.0,20.39,0.303,4,69.34183836874132,5741
18601,18601,124.3,47.8,98.2,270.2,10.33,0.261,1,54.99359453400234,8427
18602,18602,98.7,102.9,83.2,284.8,14.6,0.403,3,63.55823636169531,6825
18604,18604,71.8,0.0,90.0,161.8,8.94,0.294,3,4.798761609907121,17835
18606,18606,58.1,171.1,94.0,323.2,21.0,0.229,4,82.0380057649194,3360
18607,18607,77.5,60.9,105.5,244.0,12.37,0.425,3,38.53421586420412,11510
18608,18608,125.0,62.9,59.7,247.6,8.12,0.103,3,40.62933703426924,11117
18609,18609,9.2,73.2,48.2,130.6,17.33,0.264,3,1.4972776769509981,18453
18610,18610,77.8,164.4,100.2,342.4,12.36,0.317,4,88.02177858439202,2241
18611,18611,14.4,110.5,119.5,244.5,16.44,0.261,1,38.873171773246504,11450
18612,18612,104.9,151.2,142.0,398.2,16.57,0.264,1,95.38272659335966,865
18613,18613,123.0,83.1,97.7,303.8,17.33,0.366,3,73.79630618127469,4906
18614,18614,100.0,73.8,145.4,319.3,20.77,0.176,1,80.61545852460766,3629
18615,18615,161.7,155.1,144.2,461.1,2.17,0.826,2,98.3479235614391,309
18616,18616,146.0,138.7,54.5,339.3,13.19,0.253,4,87.18639906053166,2400
18617,18617,144.7,93.3,83.5,321.6,23.0,0.437,1,81.42147966264545,3479
18618,18618,24.6,127.7,68.4,220.7,13.23,0.313,4,24.9332763958578,14059
18619,18619,86.0,42.1,134.8,262.9,14.46,0.148,4,50.320273299882565,9304
18620,18620,49.5,36.2,121.8,207.6,10.18,0.418,3,18.765346428952707,15216
18621,18621,108.0,71.6,97.7,277.4,13.7,0.259,1,59.32529091491406,7617
18622,18622,160.5,100.0,50.7,311.2,17.77,0.344,4,77.22323049001815,4266
18623,18623,115.2,75.0,86.1,276.4,23.32,0.166,4,58.703426924308744,7731
18624,18624,162.2,141.3,153.8,457.3,1.1,0.74,2,98.01964342905947,372
18625,18625,83.0,21.8,165.4,270.1,8.85,0.337,1,54.918864097363084,8439
18626,18626,28.2,71.8,71.4,171.4,12.01,0.1,4,6.709725632539768,17475
18627,18627,145.2,73.8,150.7,369.7,15.19,0.362,1,93.15682715917582,1283
18629,18629,8.2,85.0,99.2,192.4,16.46,0.26,3,12.514679192911284,16387
18630,18630,74.1,40.6,98.5,213.2,19.54,0.12,3,21.466317924629017,14708
18631,18631,67.7,87.1,120.0,274.7,15.83,0.402,4,57.80132379630618,7904
18632,18632,72.4,119.5,54.5,246.4,19.55,0.16,4,39.951425216184475,11245
18634,18634,50.2,44.5,97.4,192.1,24.64,0.369,1,12.39724564962101,16407
18635,18635,77.3,141.3,85.6,304.3,11.19,0.127,1,74.06053165367781,4856
18636,18636,63.7,56.6,64.1,184.3,18.77,0.349,4,9.8750934130458,16883
18638,18638,66.6,86.5,112.8,265.9,20.39,0.358,4,52.39404291662218,8913
18639,18639,156.7,149.0,148.3,454.0,1.09,0.873,1,97.73673534749653,424
18640,18640,128.4,143.6,42.4,314.3,17.77,0.295,3,78.49364791288566,4027
18641,18641,83.1,100.4,118.2,301.7,18.8,0.25,3,72.89420305327212,5076
18642,18642,145.2,67.9,180.0,393.1,24.67,0.345,4,95.0838048468026,921
18643,18643,139.1,70.3,35.1,244.5,22.93,0.116,2,38.873171773246504,11450
18644,18644,46.8,63.3,83.0,193.0,20.34,0.207,2,12.661471122024127,16361
18645,18645,90.2,57.4,136.0,283.6,17.88,0.273,1,62.89900715277036,6946
18646,18646,30.2,72.5,160.3,263.0,18.0,0.155,1,50.39233479235614,9286
18647,18647,62.1,76.1,144.2,282.4,10.14,0.118,2,62.1997437813601,7076
18648,18648,120.8,102.6,70.2,293.6,15.32,0.174,1,68.59987189068005,5878
18649,18649,22.6,116.3,55.7,194.6,10.7,0.348,4,13.195259955161736,16258
18650,18650,79.9,118.1,5.2,203.2,15.92,0.187,2,16.71559730970428,15598
18652,18652,70.7,78.9,85.8,235.4,19.48,0.398,4,33.174975979502506,12514
18653,18653,67.3,54.2,120.7,242.2,17.57,0.356,3,37.34119782214156,11729
18654,18654,157.0,80.3,108.2,345.5,11.21,0.42,1,88.79577239244155,2099
18655,18655,141.0,106.5,83.8,331.3,22.09,0.24,2,84.86441763638305,2833
18657,18657,139.7,41.7,120.5,301.9,18.64,0.275,4,72.97694032240845,5060
18658,18658,131.3,50.9,89.1,271.3,12.56,0.213,4,55.78893989537739,8278
18660,18660,77.8,62.0,112.4,252.2,22.0,0.197,1,43.57852033735454,10566
18661,18661,70.0,87.1,114.8,271.9,20.55,0.158,1,56.21330201772179,8196
18663,18663,131.3,67.6,123.9,322.7,9.15,0.278,2,81.79513184584178,3408
18666,18666,127.8,42.6,79.4,249.8,18.61,0.12,4,42.01985694459272,10858
18667,18667,26.5,36.1,61.0,123.6,13.43,0.412,4,1.0782534429379738,18533
18668,18668,127.5,88.7,106.5,322.6,17.33,0.363,4,81.74975979502508,3416
18669,18669,25.1,32.7,15.7,73.6,11.19,0.145,1,0.0693925483078894,18722
18670,18670,121.3,45.0,122.8,289.0,23.85,0.168,2,65.91491405999787,6384
18671,18671,97.4,89.2,159.7,346.3,17.15,0.427,3,88.93188854489165,2071
18672,18672,49.5,126.4,100.9,276.8,22.2,0.214,2,58.99167289420305,7676
18673,18673,139.3,36.8,77.3,253.4,18.24,0.383,3,44.408561972883525,10412
18674,18674,102.3,84.1,78.8,265.2,17.41,0.195,2,51.940322408455216,8998
18675,18675,56.2,39.7,149.3,245.1,13.94,0.358,2,39.24415501227714,11376
18676,18676,121.9,118.5,101.1,341.5,11.81,0.21,2,87.78691149781147,2287
18677,18677,106.3,110.0,180.0,396.3,17.81,0.22,1,95.26529305006939,888
18678,18678,45.0,37.8,84.5,167.3,16.92,0.25,4,5.844987722856838,17638
18679,18679,61.6,12.1,130.5,204.1,22.91,0.245,1,17.11860787872318,15524
18680,18680,34.9,55.8,85.0,175.7,22.61,0.189,2,7.665207643856091,17295
18682,18682,58.0,76.8,72.4,207.1,16.68,0.103,3,18.530479342372157,15259
18684,18684,46.9,54.3,53.8,155.1,13.22,0.295,2,3.8459485427564855,18012
18685,18685,55.2,0.0,34.2,89.4,8.44,0.291,2,0.19216397992953987,18699
18686,18686,146.7,75.5,114.0,336.2,12.17,0.207,4,86.31365431835167,2562
18687,18687,96.1,89.0,39.1,224.2,20.66,0.256,4,26.85224725098751,13700
18688,18688,60.9,52.7,77.7,191.4,15.22,0.425,1,12.119675456389452,16461
18689,18689,30.9,35.9,62.3,129.0,18.94,0.226,2,1.3664994128322834,18479
18690,18690,116.7,114.8,128.2,359.7,18.27,0.446,3,91.5794811572542,1577
18692,18692,98.0,110.4,47.5,256.0,23.84,0.273,1,46.15138251307783,10081
18693,18693,112.2,72.6,66.6,251.4,23.78,0.355,4,43.05006939254831,10664
18694,18694,159.4,151.6,150.2,461.2,2.05,0.833,4,98.36393722643322,307
18695,18695,121.1,83.4,102.5,307.0,11.44,0.366,1,75.30159069072275,4625
18696,18696,51.6,64.2,114.3,230.1,14.29,0.319,2,30.068324970641612,13100
18698,18698,79.4,147.3,89.6,316.3,14.17,0.135,4,79.33970321340877,3867
18699,18699,101.8,64.9,116.1,282.7,15.56,0.326,4,62.35454254297,7050
18700,18700,138.9,87.2,117.1,343.1,21.97,0.11,1,88.22194939681862,2207
18701,18701,71.4,73.8,103.2,248.4,15.21,0.196,3,41.08839543076759,11033
18702,18702,71.8,84.3,139.1,295.2,21.56,0.175,2,69.44859613536885,5719
18703,18703,109.0,71.5,107.8,288.3,21.27,0.4,2,65.47186932849365,6462
18704,18704,107.0,115.5,107.3,329.8,14.96,0.192,4,84.39468346322195,2920
18706,18706,97.2,122.7,124.1,344.0,23.07,0.342,3,88.43813387423936,2164
18707,18707,71.2,86.4,74.1,231.6,10.2,0.408,1,30.941069712821605,12932
18708,18708,87.9,124.2,117.1,329.2,24.95,0.307,2,84.20785737162379,2955
18711,18711,62.6,0.0,65.3,127.9,16.56,0.174,4,1.2837621436959539,18494
18712,18712,78.9,158.9,57.4,295.2,18.25,0.273,2,69.44859613536885,5719
18713,18713,82.8,102.1,119.5,304.4,23.23,0.426,2,74.10590370449451,4849
18714,18714,122.8,94.3,162.8,379.9,18.01,0.267,2,94.23508060211381,1080
18715,18715,83.6,34.2,112.4,230.2,8.17,0.254,3,30.11903490978969,13086
18716,18716,43.4,76.9,104.7,225.0,23.04,0.264,1,27.28995409416035,13618
18717,18717,126.0,53.5,63.0,242.6,24.14,0.212,3,37.650795345361374,11676
18718,18718,100.2,29.4,35.7,165.3,18.92,0.361,3,5.41795665634675,17719
18719,18719,146.3,96.2,120.0,362.5,16.82,0.197,3,92.09992526956337,1480
18720,18720,20.5,85.4,80.0,186.0,11.75,0.26,1,10.411551190349098,16781
18721,18721,112.2,76.5,59.0,247.7,13.84,0.121,1,40.70940535923989,11101
18722,18722,108.3,141.3,100.7,350.3,10.72,0.271,2,89.82865378456283,1904
18723,18723,0.8,105.9,118.6,225.2,9.52,0.226,4,27.367353474965306,13607
18724,18724,49.2,0.0,79.8,129.1,18.43,0.243,3,1.3771751894950357,18476
18725,18725,7.1,36.7,70.4,114.3,13.52,0.181,1,0.7606490872210954,18592
18726,18726,154.9,76.4,139.4,370.6,13.18,0.348,2,93.26892281413473,1261
18727,18727,99.4,67.9,102.3,269.6,23.43,0.431,2,54.56122557916089,8507
18729,18729,37.0,47.0,110.0,194.1,17.76,0.294,3,12.989751254403759,16297
18730,18730,1.1,15.8,161.1,178.0,9.69,0.396,3,8.1989964769937,17197
18731,18731,104.0,65.6,57.4,227.0,10.45,0.286,3,28.322835486281626,13425
18732,18732,78.0,87.7,123.0,288.7,23.31,0.405,3,65.73342585673107,6411
18733,18733,18.1,50.3,61.0,129.4,16.27,0.287,2,1.3985267428205403,18472
18734,18734,172.3,85.7,115.1,373.1,14.32,0.422,2,93.56517561652609,1206
18735,18735,62.5,76.2,95.6,234.3,9.8,0.258,4,32.49172627308637,12644
18736,18736,110.2,65.8,91.4,267.4,12.59,0.42,1,53.293477100459064,8747
18738,18738,61.4,29.5,108.0,198.9,14.78,0.17,4,14.946087327853103,15931
18739,18739,36.7,125.7,70.5,232.9,8.46,0.444,4,31.683036190882884,12794
18740,18740,120.3,15.8,103.4,239.5,13.34,0.181,2,35.74783815522579,12030
18741,18741,113.6,50.2,91.6,255.4,14.37,0.365,1,45.79641293904132,10150
18742,18742,83.7,77.4,89.1,250.2,15.72,0.142,4,42.30009608198996,10803
18743,18743,61.1,55.4,35.2,151.8,18.5,0.349,2,3.461620582897406,18085
18744,18744,98.5,110.5,107.4,316.4,22.34,0.12,1,79.39841998505392,3855
18745,18745,61.3,32.0,58.2,151.5,17.57,0.355,4,3.3922280345895164,18099
18746,18746,71.7,18.3,120.1,210.1,8.45,0.126,1,19.875627201878938,15007
18748,18748,130.2,133.9,63.4,327.6,15.32,0.251,3,83.6260275435038,3064
18749,18749,147.7,53.5,61.4,262.5,15.46,0.229,1,50.06939254830789,9347
18750,18750,44.0,101.2,110.9,256.1,20.97,0.25,3,46.22611294971709,10070
18751,18751,55.5,114.2,88.5,258.1,8.3,0.421,3,47.421799935945344,9846
18752,18752,117.3,98.3,70.2,285.8,24.62,0.326,3,64.12405252482118,6718
18753,18753,124.6,112.8,147.4,384.8,21.17,0.283,3,94.60873278531014,1010
18754,18754,120.6,85.7,156.2,362.4,10.47,0.402,3,92.07857371623786,1483
18756,18756,73.0,116.8,135.1,324.9,13.43,0.397,2,82.64652503469627,3250
18757,18757,112.3,77.2,73.7,263.2,11.2,0.174,1,50.54179566563467,9260
18759,18759,99.6,78.1,133.8,311.4,12.3,0.265,2,77.3006298708231,4248
18760,18760,150.0,57.2,103.9,311.1,8.89,0.269,1,77.1912031600299,4271
18761,18761,91.7,139.4,125.6,356.8,8.14,0.387,2,91.02700971495676,1681
18762,18762,31.1,98.6,151.5,281.2,10.78,0.328,2,61.50048040994982,7208
18763,18763,92.8,113.3,98.5,304.6,23.02,0.359,2,74.19130991779652,4833
18765,18765,148.8,131.6,156.0,436.3,0.82,0.707,1,96.54104836126828,649
18766,18766,171.1,53.4,167.1,391.7,14.89,0.411,1,95.01975018682609,933
18767,18767,76.7,99.0,29.5,205.2,8.66,0.397,4,17.599017828547026,15434
18768,18768,81.3,100.0,105.2,286.5,20.87,0.414,2,64.48435998718907,6648
18770,18770,94.4,75.6,44.0,214.0,15.44,0.103,1,21.786591224511582,14648
18771,18771,112.5,96.5,54.7,263.8,23.8,0.284,4,50.97416462047614,9178
18772,18772,93.8,102.9,45.9,242.5,9.2,0.263,4,37.570727020390734,11688
18773,18773,95.5,69.4,97.5,262.4,21.45,0.279,1,50.0,9364
18775,18775,60.0,78.0,64.8,202.8,12.89,0.377,3,16.507419664780613,15639
